Plugin,Menu,Section,Type,English,Japanese
Pawprint,Captured,,Text,"以太爆发威力+10%
特殊効果：魔兽发动战技触发兽心协作技时，有30%的几率恢复一部分消耗的技力
适于以下魔兽食用：
百兽纲 百虫纲 草木纲 水栖纲 甲鳞纲 死尸纲","エーテルバースト威力＋10％
特殊効果：ペットのウェポンスキル実行時に獣心技連携に成功すると、30％の確率で消費したＴＰの一部が回復する。
[食事可能な魔獣]
百獣綱 百蟲綱 草木綱 水棲綱 甲鱗綱 死屍綱"
Pawprint,Captured,,Text,"以太爆发威力+10%
特殊効果：魔獣发动战技触发兽心协作技时，有30%的几率恢复一部分消耗的技力
适于以下魔獣食用：
百兽纲 百虫纲 草木纲 水栖纲 甲鳞纲 死尸纲","エーテルバースト威力＋10％
特殊効果：ペットのウェポンスキル実行時に獣心技連携に成功すると、30％の確率で消費したＴＰの一部が回復する。
[食事可能な魔獣]
百獣綱 百蟲綱 草木綱 水棲綱 甲鱗綱 死屍綱"
Pawprint,Captured,,Text,"以太爆发威力+10%
特殊効果：魔兽发动战技触发兽心协作技时，有30%的几率復元一部分消耗的技力
适于以下魔兽食用：
百兽纲 百虫纲 草木纲 水栖纲 甲鳞纲 死尸纲","エーテルバースト威力＋10％
特殊効果：ペットのウェポンスキル実行時に獣心技連携に成功すると、30％の確率で消費したＴＰの一部が回復する。
[食事可能な魔獣]
百獣綱 百蟲綱 草木綱 水棲綱 甲鱗綱 死屍綱"
Pawprint,Captured,,Text,"以太爆发威力+10%
特殊効果：魔獣发动战技触发兽心协作技时，有30%的几率復元一部分消耗的技力
适于以下魔獣食用：
百兽纲 百虫纲 草木纲 水栖纲 甲鳞纲 死尸纲","エーテルバースト威力＋10％
特殊効果：ペットのウェポンスキル実行時に獣心技連携に成功すると、30％の確率で消費したＴＰの一部が回復する。
[食事可能な魔獣]
百獣綱 百蟲綱 草木綱 水棲綱 甲鱗綱 死屍綱"
Pawprint,Captured,,Text,"以太爆发威力+25%
特殊效果：魔獣发动战技触发兽心协作技时，有35%的几率恢复一部分消耗的技力
适于以下魔獣食用：
有翼纲","エーテルバースト威力＋25％
特殊効果：ペットのウェポンスキル実行時に獣心技連携に成功すると、35％の確率で消費したＴＰの一部が回復する。
[食事可能な魔獣]
有翼綱"
Pawprint,Captured,,Text,"以太爆发威力+25%
特殊效果：魔兽发动战技触发兽心协作技时，有35%的几率復元一部分消耗的技力
适于以下魔兽食用：
有翼纲","エーテルバースト威力＋25％
特殊効果：ペットのウェポンスキル実行時に獣心技連携に成功すると、35％の確率で消費したＴＰの一部が回復する。
[食事可能な魔獣]
有翼綱"
Pawprint,Captured,,Text,"以太爆发威力+25%
特殊效果：魔獣发动战技触发兽心协作技时，有35%的几率復元一部分消耗的技力
适于以下魔獣食用：
有翼纲","エーテルバースト威力＋25％
特殊効果：ペットのウェポンスキル実行時に獣心技連携に成功すると、35％の確率で消費したＴＰの一部が回復する。
[食事可能な魔獣]
有翼綱"
Pawprint,Captured,,Text,"以太爆发威力+25%
特殊効果：魔兽发动战技触发兽心协作技时，有35%的几率恢复一部分消耗的技力
适于以下魔兽食用：
有翼纲","エーテルバースト威力＋25％
特殊効果：ペットのウェポンスキル実行時に獣心技連携に成功すると、35％の確率で消費したＴＰの一部が回復する。
[食事可能な魔獣]
有翼綱"
Pawprint,Captured,,Text,"以太爆发威力+25%
特殊効果：魔獣发动战技触发兽心协作技时，有35%的几率恢复一部分消耗的技力
适于以下魔獣食用：
有翼纲","エーテルバースト威力＋25％
特殊効果：ペットのウェポンスキル実行時に獣心技連携に成功すると、35％の確率で消費したＴＰの一部が回復する。
[食事可能な魔獣]
有翼綱"
Pawprint,Captured,,Text,"以太爆发威力+25%
特殊効果：魔兽发动战技触发兽心协作技时，有35%的几率復元一部分消耗的技力
适于以下魔兽食用：
有翼纲","エーテルバースト威力＋25％
特殊効果：ペットのウェポンスキル実行時に獣心技連携に成功すると、35％の確率で消費したＴＰの一部が回復する。
[食事可能な魔獣]
有翼綱"
Pawprint,Captured,,Text,"以太爆发威力+25%
特殊効果：魔獣发动战技触发兽心协作技时，有35%的几率復元一部分消耗的技力
适于以下魔獣食用：
有翼纲","エーテルバースト威力＋25％
特殊効果：ペットのウェポンスキル実行時に獣心技連携に成功すると、35％の確率で消費したＴＰの一部が回復する。
[食事可能な魔獣]
有翼綱"
Pawprint,Captured,,Text,"以太爆发威力+35%
适于以下魔獣食用：
百兽纲 百虫纲 有翼纲 草木纲 水栖纲 甲鳞纲 死尸纲","エーテルバースト威力＋35％
[食事可能な魔獣]
百獣綱 百蟲綱 有翼綱 草木綱 水棲綱 甲鱗綱 死屍綱"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以噩梦为代价，附加“魔力药”状态
魔力药效果：令目标造成的魔法伤害提高50%
噩梦持续时间：30秒
魔力药持续时间：30秒
该道具仅可在战斗地图中使用","自身かペットを対象とし、悪夢を付与する代わりに、「魔力薬」を付与する。
魔力薬効果：対象が与える魔法ダメージを50％上昇させる。
悪夢の効果時間：30秒
魔力薬の効果時間：30秒
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，以噩梦为代价，附加“魔力药”状态
魔力药效果：令目标造成的魔法伤害提高50%
噩梦持续时间：30秒
魔力药持续时间：30秒
该道具仅可在戦闘地图中使用","自身かペットを対象とし、悪夢を付与する代わりに、「魔力薬」を付与する。
魔力薬効果：対象が与える魔法ダメージを50％上昇させる。
悪夢の効果時間：30秒
魔力薬の効果時間：30秒
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以噩梦为代价，附加“魔力药”状态
魔力药效果：令目标造成的魔法伤害提高50%
噩梦持续时间：30秒
魔力药持续时间：30秒
该道具仅可在戦闘地图中使用","自身かペットを対象とし、悪夢を付与する代わりに、「魔力薬」を付与する。
魔力薬効果：対象が与える魔法ダメージを50％上昇させる。
悪夢の効果時間：30秒
魔力薬の効果時間：30秒
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以失明为代价，附加“敏捷药”状态
敏捷药效果：令目标的回避率提高25%
失明持续时间：30秒
敏捷药持续时间：60秒
该道具仅可在战斗地图中使用","自身かペットを対象とし、暗闇を付与する代わりに、「敏捷薬」を付与する。
敏捷薬効果：対象の回避率を25％上昇させる。
暗闇の効果時間：30秒
敏捷薬の効果時間：60秒
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，以失明为代价，附加“敏捷药”状态
敏捷药效果：令目标的回避率提高25%
失明持续时间：30秒
敏捷药持续时间：60秒
该道具仅可在戦闘地图中使用","自身かペットを対象とし、暗闇を付与する代わりに、「敏捷薬」を付与する。
敏捷薬効果：対象の回避率を25％上昇させる。
暗闇の効果時間：30秒
敏捷薬の効果時間：60秒
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以失明为代价，附加“敏捷药”状态
敏捷药效果：令目标的回避率提高25%
失明持续时间：30秒
敏捷药持续时间：60秒
该道具仅可在戦闘地图中使用","自身かペットを対象とし、暗闇を付与する代わりに、「敏捷薬」を付与する。
敏捷薬効果：対象の回避率を25％上昇させる。
暗闇の効果時間：30秒
敏捷薬の効果時間：60秒
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以猛毒为代价，附加“耐力药”状态，恢复10%的体力
耐力药效果：令最大体力提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次战斗后效果消失
该道具仅可在战斗地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，以猛毒为代价，附加“耐力药”状态，復元10%的体力
耐力药效果：令最大体力提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次战斗后效果消失
该道具仅可在战斗地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以猛毒为代价，附加“耐力药”状态，復元10%的体力
耐力药效果：令最大体力提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次战斗后效果消失
该道具仅可在战斗地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，以猛毒为代价，附加“耐力药”状态，恢复10%的体力
耐力药效果：令最大体力提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次戦闘后效果消失
该道具仅可在戦闘地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以猛毒为代价，附加“耐力药”状态，恢复10%的体力
耐力药效果：令最大体力提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次戦闘后效果消失
该道具仅可在戦闘地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，以猛毒为代价，附加“耐力药”状态，復元10%的体力
耐力药效果：令最大体力提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次戦闘后效果消失
该道具仅可在戦闘地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以猛毒为代价，附加“耐力药”状态，復元10%的体力
耐力药效果：令最大体力提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次戦闘后效果消失
该道具仅可在戦闘地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，以猛毒为代价，附加“耐力药”状态，恢复10%的体力
耐力药效果：令最大HP提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次战斗后效果消失
该道具仅可在战斗地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以猛毒为代价，附加“耐力药”状态，恢复10%的体力
耐力药效果：令最大HP提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次战斗后效果消失
该道具仅可在战斗地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，以猛毒为代价，附加“耐力药”状态，復元10%的体力
耐力药效果：令最大HP提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次战斗后效果消失
该道具仅可在战斗地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以猛毒为代价，附加“耐力药”状态，復元10%的体力
耐力药效果：令最大HP提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次战斗后效果消失
该道具仅可在战斗地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，以猛毒为代价，附加“耐力药”状态，恢复10%的体力
耐力药效果：令最大HP提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次戦闘后效果消失
该道具仅可在戦闘地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以猛毒为代价，附加“耐力药”状态，恢复10%的体力
耐力药效果：令最大HP提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次戦闘后效果消失
该道具仅可在戦闘地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，以猛毒为代价，附加“耐力药”状态，復元10%的体力
耐力药效果：令最大HP提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次戦闘后效果消失
该道具仅可在戦闘地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以猛毒为代价，附加“耐力药”状态，復元10%的体力
耐力药效果：令最大HP提高30%
猛毒持续时间：180秒
耐力药持续时间：永久，完成1次戦闘后效果消失
该道具仅可在戦闘地图中使用","自身かペットを対象とし、猛毒を付与する代わりに、「体力薬」を付与し、ＨＰを10％回復する。
体力薬効果：最大ＨＰを30％上昇させる。
猛毒の効果時間：180秒
体力薬効果時間：永続、ただしバトルイベントを1回終えると効果がきれる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以眩晕为代价，附加“刚力药”状态
刚力药效果：令目标造成的物理伤害提高45%
眩晕持续时间：15秒
刚力药持续时间：30秒
该道具仅可在战斗地图中使用","自身かペットを対象とし、スタンを付与する代わりに、「剛力薬」を付与する。
剛力薬効果：対象が与える物理ダメージを45％上昇させる。
スタンの効果時間：15秒
剛力薬の効果時間：30秒
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，以眩晕为代价，附加“刚力药”状态
刚力药效果：令目标造成的物理伤害提高45%
眩晕持续时间：15秒
刚力药持续时间：30秒
该道具仅可在戦闘地图中使用","自身かペットを対象とし、スタンを付与する代わりに、「剛力薬」を付与する。
剛力薬効果：対象が与える物理ダメージを45％上昇させる。
スタンの効果時間：15秒
剛力薬の効果時間：30秒
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以眩晕为代价，附加“刚力药”状态
刚力药效果：令目标造成的物理伤害提高45%
眩晕持续时间：15秒
刚力药持续时间：30秒
该道具仅可在戦闘地图中使用","自身かペットを対象とし、スタンを付与する代わりに、「剛力薬」を付与する。
剛力薬効果：対象が与える物理ダメージを45％上昇させる。
スタンの効果時間：15秒
剛力薬の効果時間：30秒
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以石化为代价，附加“特攻药”状态
特攻药效果：令目标的暴击发动率提高50%
石化持续时间：15秒
特攻药持续时间：30秒
追加效果：持有“银框眼镜”时，持续时间将变为60秒
该道具仅可在战斗地图中使用","自身かペットを対象とし、石化を付与する代わりに、「特攻薬」を付与する。
特攻薬効果：対象のクリティカル発動率を50％上昇させる。
石化の効果時間：15秒
特攻薬の効果時間：30秒
追加効果：「銀縁眼鏡」を所持している場合、特攻薬の効果時間が60秒になる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，以石化为代价，附加“特攻药”状态
特攻药效果：令目标的暴击发动率提高50%
石化持续时间：15秒
特攻药持续时间：30秒
追加效果：持有“银框眼镜”时，持续时间将变为60秒
该道具仅可在戦闘地图中使用","自身かペットを対象とし、石化を付与する代わりに、「特攻薬」を付与する。
特攻薬効果：対象のクリティカル発動率を50％上昇させる。
石化の効果時間：15秒
特攻薬の効果時間：30秒
追加効果：「銀縁眼鏡」を所持している場合、特攻薬の効果時間が60秒になる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，以石化为代价，附加“特攻药”状态
特攻药效果：令目标的暴击发动率提高50%
石化持续时间：15秒
特攻药持续时间：30秒
追加效果：持有“银框眼镜”时，持续时间将变为60秒
该道具仅可在戦闘地图中使用","自身かペットを対象とし、石化を付与する代わりに、「特攻薬」を付与する。
特攻薬効果：対象のクリティカル発動率を50％上昇させる。
石化の効果時間：15秒
特攻薬の効果時間：30秒
追加効果：「銀縁眼鏡」を所持している場合、特攻薬の効果時間が60秒になる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，增加100点技力
追加效果：持有“高昂戒指”时，技力增加量将变为250点
该道具仅可在战斗地图中使用","自身かペットを対象とし、ＴＰを100増加させる。
追加効果：「高揚の指輪」を所持している場合、ＴＰ増加量が250になる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，增加100点技力
追加效果：持有“高昂戒指”时，技力增加量将变为250点
该道具仅可在戦闘地图中使用","自身かペットを対象とし、ＴＰを100増加させる。
追加効果：「高揚の指輪」を所持している場合、ＴＰ増加量が250になる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，增加100点技力
追加效果：持有“高昂戒指”时，技力增加量将变为250点
该道具仅可在戦闘地图中使用","自身かペットを対象とし、ＴＰを100増加させる。
追加効果：「高揚の指輪」を所持している場合、ＴＰ増加量が250になる。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，恢复目标最大体力的50%
该道具仅可在战斗地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，復元目标最大体力的50%
该道具仅可在战斗地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，復元目标最大体力的50%
该道具仅可在战斗地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，恢复目标最大体力的50%
该道具仅可在戦闘地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，恢复目标最大体力的50%
该道具仅可在戦闘地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，復元目标最大体力的50%
该道具仅可在戦闘地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，復元目标最大体力的50%
该道具仅可在戦闘地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，恢复目标最大HP的50%
该道具仅可在战斗地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，恢复目标最大HP的50%
该道具仅可在战斗地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，復元目标最大HP的50%
该道具仅可在战斗地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，復元目标最大HP的50%
该道具仅可在战斗地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，恢复目标最大HP的50%
该道具仅可在戦闘地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，恢复目标最大HP的50%
该道具仅可在戦闘地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，復元目标最大HP的50%
该道具仅可在戦闘地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，将中毒耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，復元目标最大HP的50%
该道具仅可在戦闘地图中使用","自身かペットを対象とし、毒耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，将失明耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，恢复目标最大体力的50%
该道具仅可在战斗地图中使用","自身かペットを対象とし、暗闇耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，将失明耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，復元目标最大体力的50%
该道具仅可在战斗地图中使用","自身かペットを対象とし、暗闇耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，将失明耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，復元目标最大体力的50%
该道具仅可在战斗地图中使用","自身かペットを対象とし、暗闇耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，将失明耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，恢复目标最大体力的50%
该道具仅可在戦闘地图中使用","自身かペットを対象とし、暗闇耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔獣为目标，将失明耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，恢复目标最大体力的50%
该道具仅可在戦闘地图中使用","自身かペットを対象とし、暗闇耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
Pawprint,Captured,,Text,"以自身或魔兽为目标，将失明耐性提高100%
持续时间：180秒
追加效果：持有深红缎带时，復元目标最大体力的50%
该道具仅可在戦闘地图中使用","自身かペットを対象とし、暗闇耐性を100％向上させる。
効果時間：180秒
追加効果：「クリムゾンリボン」を所持している場合、対象のＨＰを最大ＨＰの50％分回復する。
このアイテムはバトルマップのみで使用できる。"
