Plugin,Menu,Section,Type,English,Japanese
BMR,Action tweaks,,Checkbox/Source,Automatically cancel a cast when target is dead,対象が死亡したら詠唱を自動キャンセル
BMR,Action tweaks,,Checkbox/Source,Automatically dismount to execute actions,アクション実行時に自動でマウントを降りる
BMR,Action tweaks,,Checkbox/Source,Automatically manage auto attacks,オートアタックを自動管理
BMR,Action tweaks,,Selectable,"Camera-relative, backwards",カメラ基準・後方
BMR,Action tweaks,,Selectable,"Camera-relative, forwards",カメラ基準・前方
BMR,Action tweaks,,Selectable/Source,Cast at current mouse position,現在のマウス位置に使用
BMR,Action tweaks,,Selectable/Source,Cast at selected target's position,選択中ターゲットの位置に使用
BMR,Action tweaks,,Selectable,"Character-relative, forwards",キャラクター基準・前方
BMR,Action tweaks,,Source/ActionTweaksConfig/Tooltip,Configures the maximum simulated delay in milliseconds when using animation lock removal - this is required and cannot be reduced to zero. Setting this to 20ms will enable triple-weaving when using autorotation. The minimum setting to remove triple-weaving is 26ms. The minimum of 20ms has been accepted by FFLogs and should not cause issues with your logs.,アニメーションロック軽減使用時の最大疑似遅延をミリ秒単位で設定します。0にはできません。20msでは自動回し時に3アビ挟みが可能になります。3アビ挟みを防ぐ最小値は26msです。20msはFFLogsで許容されており、通常ログ上の問題はありません。
BMR,Action tweaks,,Selectable/Source,Control,Ctrl
BMR,Action tweaks,,Source/Config,Cross-class actions,クラス共通アクション
BMR,Action tweaks,,Source/Config,Delay Thunderclap if already in melee range of target,すでに近接距離なら抜重歩法の使用を遅らせる
BMR,Action tweaks,,Selectable,Disabled,無効
BMR,Action tweaks,,Source/ActionTweaksConfig/Tooltip,"Do NOT use with XivAlexander or NoClippy - this should automatically disable itself if they are detected, but double check first!",XivAlexander / NoClippyとは併用しないでください。検出時は自動で無効化される想定ですが、必ず確認してください。
BMR,Action tweaks,,Source/ActionTweaksConfig/Tooltip,Dynamically adjusts cooldown and animation locks to ensure queued actions resolve immediately regardless of framerate limitations,フレームレートの影響を抑え、先行入力したアクションがすぐ実行されるようリキャストとアニメーションロックを動的に調整します。
BMR,Action tweaks,,Text,Elusive Jump direction,イルーシブジャンプの方向
BMR,Action tweaks,,Checkbox,Forbid Harpe too early in prepull,戦闘開始前にハルパーを早く使いすぎない
BMR,Action tweaks,,Checkbox,Forbid tomahawk too early in prepull,戦闘開始前にトマホークを早く使いすぎない
BMR,Action tweaks,,Selectable,"Game default (character-relative, backwards)",ゲーム標準（キャラクター基準・後方）
BMR,Action tweaks,,Text/Source,Hold to allow movement while casting,押している間は詠唱中の移動を許可
BMR,Action tweaks,,Source/Config/Tooltip,"If someone enters combat with a boss when the countdown is longer than this value, it's consider a ninja-pull and autorotation is force disabled",カウントダウン残り時間がこの値より長い状態で誰かがボス戦を開始した場合、早釣りと判定して自動回しを強制停止します。
BMR,Action tweaks,,Source/ActionTweaksConfig,"If the usual (mouseover/primary) target is not valid for an action, select the next best target automatically (e.g. co-tank for Shirk)",通常の対象（マウスオーバー／メインターゲット）にアクションを使えない場合、次に適した対象を自動選択（例：シャークの相方タンク）
BMR,Action tweaks,,Source/Config/Tooltip,"If you've created your own presets and no longer need the included default, this option will prevent it from being shown in the Autorotation and Preset Editor windows.",独自プリセットを作成し標準プリセットが不要な場合、自動回し／プリセット編集ウィンドウに標準プリセットを表示しないようにします。
BMR,Action tweaks,,Source/ActionTweaksConfig/Tooltip,"Includes backdashes (e.g. SAM Yaten), teleports (e.g. NIN Shukuchi), and fixed-length dashes (e.g. DRG Elusive Jump)",後退技（侍の夜天など）、テレポート（忍者の縮地など）、固定距離ダッシュ（竜騎士のイルーシブジャンプなど）も含まれます。
BMR,Action tweaks,,Selectable/Source,LMB + RMB,左クリック＋右クリック
BMR,Action tweaks,,Text/Selectable/Source,Manually select position by extra click (normal game behaviour),追加クリックで位置を手動指定（ゲーム標準動作）
BMR,Action tweaks,,Selectable/Source,None,なし
BMR,Action tweaks,,Source/Config/Tooltip,Only applicable in Deep Dungeons,ディープダンジョンでのみ適用されます。
BMR,Action tweaks,,Source/Config/Tooltip,Only applies if you have a cooldown plan active.,クールダウンプランが有効な場合のみ適用されます。
BMR,Action tweaks,,Text,Passage of Arms direction,パッセージ・オブ・アームズの方向
BMR,Action tweaks,,Checkbox,Pause autorotation while channeling Flamethrower,火炎放射のチャネリング中は自動回しを一時停止
BMR,Action tweaks,,Checkbox,Prefer self-targeted holmgang; requires smart targeting to be enabled (and allows overriding target by mouseover),ホルムギャングは自分対象を優先（スマートターゲット有効必須。マウスオーバーで対象変更可）
BMR,Action tweaks,,Source/ActionTweaksConfig/Tooltip,"Prevent automatic use of targeted dashes (like WAR Onslaught) if they would move you into a dangerous area. May not work as expected in instances that do not have modules.

This option will also apply to manually pressed dashes if you have ""Use custom queueing for manually pressed actions"" enabled.","危険範囲へ移動してしまう対象指定ダッシュ（戦士のオンスロート等）の自動使用を防ぎます。対応モジュールがないコンテンツでは期待通り動作しない場合があります。

「手動入力アクションに独自の先行入力を使用」が有効な場合は、手動で押したダッシュにも適用されます。"
BMR,Action tweaks,,Source/ActionTweaksConfig,"Prevent movement and action execution when pyretic-like mechanics are imminent (set to 0 to disable, otherwise increase threshold depending on your ping).",動くと危険なギミック発動直前は移動とアクション実行を防止（0で無効。Pingに応じて閾値を調整）
BMR,Action tweaks,,Checkbox/Source,Prevent movement while casting,詠唱中の移動を防止
BMR,Action tweaks,,Checkbox,Prevent use of 'Broil' too early when in pre-pull,戦闘開始前に気炎法を早く使いすぎない
BMR,Action tweaks,,Checkbox,Prevent use of 'Holy Spirit' too early when in pre-pull,戦闘開始前にホーリースピリットを早く使いすぎない
BMR,Action tweaks,,Checkbox,Prevent use of 'Lightning Shot' too early when in pre-pull,戦闘開始前にライトニングショットを早く使いすぎない
BMR,Action tweaks,,Checkbox,Prevent use of 'Shield Lob' too early when in pre-pull (if Holy Spirit is not unlocked),ホーリースピリット未修得時、戦闘開始前にシールドロブを早く使いすぎない
BMR,Action tweaks,,Checkbox/Source,Remove extra framerate-induced cooldown delay,フレームレート由来の余分なリキャスト遅延を軽減
BMR,Action tweaks,,Checkbox/Source,Remove extra lag-induced animation lock delay from instant casts (read tooltip!),通信遅延由来の余分なアニメーションロックを軽減（ツールチップ要確認）
BMR,Action tweaks,,Source/ActionTweaksConfig/Tooltip,Requires the above setting checked as well,この機能を使うには、上の設定も有効にする必要があります。
BMR,Action tweaks,,Checkbox/Source,Restore character orientation after action use,アクション使用後にキャラクターの向きを元へ戻す
BMR,Action tweaks,,Selectable/Source,Shift,Shift
BMR,Action tweaks,,Checkbox,Show in-game UI,ゲーム内UIを表示
BMR,Action tweaks,,Source/Config/Tooltip,"Show tips for positional abilities, indicating to move to the flank or rear of your target",方向指定アクションについて、対象の側面または背面へ移動するヒントを表示します。
BMR,Action tweaks,,Checkbox/Source,Smart ability targeting (Do not use with RSR),スマートアビリティターゲット（RSRとは併用しない）
BMR,Action tweaks,,Source/Config,Smart character orientation,スマートキャラクター方向制御
BMR,Action tweaks,,Source/Config/Tooltip,"Some modules want to prevent attacking certain targets, for example to prevent an early enrage. This setting gets ignored while AI is on.",一部モジュールでは早期ワイプなどを防ぐため、特定対象への攻撃を禁止します。AI有効中はこの設定は無視されます。
BMR,Action tweaks,,Selectable,Text only,文字のみ
BMR,Action tweaks,,Source/ActionTweaksConfig/Tooltip,This setting allows better integration with autorotations and will prevent you from triple-weaving or drifting GCDs if you press a healing ability while autorotation is going on,自動回しとの連携を改善し、自動回し中に回復アビリティを手動入力した際の3アビ挟みやGCDずれを防ぎます。
BMR,Action tweaks,,Source/ActionTweaksConfig/Tooltip,"This setting prevents starting autos early during countdown, starts them automatically at pull, when switching targets and when using any actions that don't explicitly cancel autos.",カウントダウン中の早すぎるオートアタック開始を防ぎ、戦闘開始時・ターゲット変更時・オートアタックを明示的に止めないアクション使用時に自動開始します。
BMR,Action tweaks,,Checkbox/Source,Try to prevent dashing into AOEs,AOE内へのダッシュをできるだけ防止
BMR,Action tweaks,,Checkbox/Source,Use actions on mouseover target,マウスオーバー対象にアクションを使用
BMR,Action tweaks,,Checkbox/Source,Use custom queueing for manually pressed actions,手動入力アクションに独自の先行入力を使用
BMR,Action tweaks,,Source/Config/Tooltip,"When enabled, the 'Misc AI: Goes to specified positional' rotation module will override its Positional track setting and instead use the positional currently requested by RotationSolverReborn over IPC (Does not apply to Target Dummies)",有効にすると、「Misc AI: Goes to specified positional」モジュールの方向指定設定を上書きし、IPC経由でRotationSolverRebornが要求している側面／背面を使用します（木人には適用されません）。
BMR,Action tweaks,,Selectable,With icon,アイコン付き
BMR,Action tweaks,Smart character orientation,Checkbox/Source,Automatically avoid gazes,視線攻撃を自動回避
BMR,Action tweaks,Smart character orientation,Checkbox/Source,Enabled,有効
BMR,Action tweaks,Smart character orientation,Source/SmartRotationConfig/Tooltip,"Replace in-game 'auto face target' option with a smarter alternative.
When using an action, changes direction only if target is not in frontal cone.
During cast, keep character facing the target.","ゲーム内の「ターゲット方向を自動で向く」をより賢い方式に置き換えます。
アクション使用時、対象が正面範囲外にいる場合のみ向きを変更します。
詠唱中は対象の方向を向き続けます。"
BMR,Action tweaks,Smart character orientation,Source/SmartRotationConfig,Time before gaze activation to start avoiding,視線攻撃発動の何秒前から回避を開始するか
BMR,Autorotation,,Checkbox,Automatically disable autorotation if a Luring Trap is triggered,誘引の罠が発動したら自動回しを自動停止
BMR,Autorotation,,Checkbox,Automatically disable autorotation on death,死亡時に自動回しを自動停止
BMR,Autorotation,,Checkbox,Automatically disable autorotation when exiting combat,戦闘終了時に自動回しを自動停止
BMR,Autorotation,,Checkbox,Automatically reenable force-disabled autorotation when exiting combat,戦闘終了時、強制停止された自動回しを自動で再有効化
BMR,Autorotation,,Source/Config,Autorotation (Unsupported by Combat Reborn),自動回し（Combat Rebornではサポート対象外）
BMR,Autorotation,,Checkbox,Disable autorotation if the boss is pulled without a countdown,カウントダウンなしでボス戦が始まったら自動回しを停止
BMR,Autorotation,,Source/Config,Early pull threshold,早釣り判定のしきい値
BMR,Autorotation,,Source/Config,Follow RotationSolverReborn's desired positional,RotationSolverRebornが要求する側面／背面に従う
BMR,Autorotation,,Checkbox,Hide VBM Default preset,VBM Defaultプリセットを非表示
BMR,Autorotation,,Text,Show autorotation preset in the server info bar,サーバー情報バーに自動回しプリセットを表示
BMR,Autorotation,,Checkbox,Show positional hints in world,ゲーム画面上に方向指定ヒントを表示
BMR,BMR Settings,,Source/ConfigUI,About,このプラグインについて
BMR,BMR Settings,,Source/ConfigUI,Anemos,アネモス
BMR,BMR Settings,,Source/ConfigUI,Auto-DeepDungeon (Experimental),ディープダンジョン自動化（実験機能）
BMR,BMR Settings,,Source/ConfigUI,Automovement,自動移動
BMR,BMR Settings,,Source/ConfigUI,Autorotation presets,自動回しプリセット
BMR,BMR Settings,,Source/ConfigUI,Boss modules and radar,ボスモジュールとレーダー
BMR,BMR Settings,,Source/ConfigUI,Bozja,ボズヤ
BMR,BMR Settings,,Source/ConfigUI,Bozja duel farming,ボズヤ一騎打ち周回
BMR,BMR Settings,,Source/ConfigUI,Clear,クリア
BMR,BMR Settings,,Source/ConfigUI,Color scheme,配色
BMR,BMR Settings,,Source/ConfigUI,Developer settings,開発者設定
BMR,BMR Settings,,Source/ConfigUI,Encounter-specific settings,コンテンツ別設定
BMR,BMR Settings,,Source/ConfigUI,Eureka,エウレカ
BMR,BMR Settings,,Source/ConfigUI,Full duty automation,コンテンツ完全自動化
BMR,BMR Settings,,Source/ConfigUI,Hydatos,ヒュダトス
BMR,BMR Settings,,Source/ConfigUI,Pagos,パゴス
BMR,BMR Settings,,Source/ConfigUI,Party roles assignment,PTロール割り当て
BMR,BMR Settings,,Source/ConfigUI,Pyros,ピューロス
BMR,BMR Settings,,Source/ConfigUI,Replays,リプレイ
BMR,BMR Settings,,Source/ConfigUI,Search for a setting...,設定を検索...
BMR,BMR Settings,,Source/ConfigUI,Settings,設定
BMR,BMR Settings,,Source/ConfigUI,Slash commands,スラッシュコマンド
BMR,BMR Settings,,Source/ConfigUI,Supported fights,対応コンテンツ
BMR,BMR Settings,,Source/ConfigUI,Zadnor,ザトゥノル
BMR,BMR Settings,Tooltip,Source/Tooltip,Avoid known trap locations sourced from PalacePal data. Does not need PalacePal installed since data is included in BMR. (Traps revealed by a Pomander of Sight will always be avoided regardless of this setting.),PalacePal由来の既知の罠位置を回避します。データはBMRに含まれているためPalacePalの導入は不要です。（サイトロで見えるようになった罠は、この設定に関係なく常に回避します。）
BMR,BMR Settings,Tooltip,Source/Tooltip,Can cause hitching on some computers. Only enable it if it is actually needed! It is only useful for multiboxers.,一部のPCではカクつきの原因になる場合があります。本当に必要な場合だけ有効にしてください。複数クライアント運用時のみ有用です。
BMR,BMR Settings,Tooltip,Source/Tooltip,Change icon size of 3D world billboards,3Dワールド上のビルボードアイコンサイズを変更します。
BMR,BMR Settings,Tooltip,Source/Tooltip,Change text size of 3D world billboards,3Dワールド上のビルボード文字サイズを変更します。
BMR,BMR Settings,Tooltip,Source/Tooltip,Enables auto AFK if out of combat. While AFK AI will not use autorotation or target anything,非戦闘状態が続くと自動でAFKになります。AFK中はAIが自動回しやターゲット選択を行いません。
BMR,BMR Settings,Tooltip,Source/Tooltip,"How many yalms billboards should appear above ground. Includes gazes, text and icons.",ビルボードを地面から何ヤルム上に表示するかを設定します。視線、文字、アイコンが対象です。
BMR,BMR Settings,Tooltip,Source/Tooltip,If disabled the add phase priority list below will not be used.,無効にすると、下の雑魚フェーズ優先順位リストは使用されません。
BMR,BMR Settings,Tooltip,Source/Tooltip,If disabled the full Ride the Waves exaflare pattern is drawn from the beginning. Otherwise it will move like in normal mode.,無効の場合、Ride the Wavesのエクサフレア全体パターンを最初から表示します。有効の場合は通常通り移動して表示されます。
BMR,BMR Settings,Tooltip,Source/Tooltip,If enabled all spotlight positions are shown that do not match your own order.,有効にすると、自分と異なる順番に該当するスポットライト位置をすべて表示します。
BMR,BMR Settings,Tooltip,Source/Tooltip,If enabled all spotlight positions are shown that match your own order.,有効にすると、自分と同じ順番に該当するスポットライト位置をすべて表示します。
BMR,BMR Settings,Tooltip,Source/Tooltip,"If party roles are configured, only show own tower",PTロールが設定されている場合、自分の塔だけ表示します。
BMR,BMR Settings,Tooltip,Source/Tooltip,"If party roles are configured, only show player's spot",PTロールが設定されている場合、自分の位置だけ表示します。
BMR,BMR Settings,Tooltip,Source/Tooltip,"If projecting the radar into the 3D world is enabled, the outline can also be drawn",レーダーを3Dワールドへ投影する設定が有効なら、輪郭線も表示できます。
BMR,BMR Settings,Tooltip,Source/Tooltip,"If this option is disabled, replays will contain personally identifying information for your character and any other player you see during the recording - specifically, names and content IDs.",この設定を無効にすると、リプレイに自分や記録中に表示された他プレイヤーの個人識別情報（名前、Content ID）が含まれます。
BMR,BMR Settings,Tooltip,Source/Tooltip,Might be required to be enabled for some some content such as deep dungeons.,ディープダンジョンなど一部コンテンツでは有効化が必要になる場合があります。
BMR,BMR Settings,Tooltip,Source/Tooltip,Only applied when auto-assigning roles (via the 'Auto-Assign Roles' button or on zone change when that option is enabled). Biases the player toward the chosen slot when their job matches the role; otherwise it falls back to the default logic.,ロール自動割り当て時（「ロールを自動割り当て」ボタン、またはゾーン移動時の自動割り当て）にのみ適用されます。ジョブが指定ロールに一致する場合は選択した枠を優先し、それ以外は標準ロジックを使用します。
BMR,BMR Settings,Tooltip,Source/Tooltip,Only change this at your own risk and keep this value low! Too high and it won't move in time for some mechanics. Make sure to readjust the value for different content.,変更は自己責任で行い、値は低めにしてください。高すぎるとギミック回避が間に合わない場合があります。コンテンツごとに調整してください。
BMR,BMR Settings,Tooltip,Source/Tooltip,Only used by AI,AI使用時のみ有効です。
BMR,BMR Settings,Tooltip,Source/Tooltip,Prioritizes Deadly Doornail; melee move to flails once puddle is too big,Deadly Doornailを優先します。水たまりが大きくなったら近接はフレイル側へ移動します。
BMR,BMR Settings,Tooltip,Source/Tooltip,Required for AI to not step on occupied tiles.,AIが使用済みタイルを踏まないようにするために必要です。
BMR,BMR Settings,Tooltip,Source/Tooltip,"Requires a valid configuration for 'Doll assignments' (the text must not be yellow).

VBM autorot will not use actions on forbidden targets, and will also prevent you from doing so manually if you have 'Use custom queueing' enabled in the Action Tweaks settings.

If necessary, you can use actions on forbidden targets by pressing the action twice quickly.","「Doll assignments」が正しく設定されている必要があります（文字が黄色ではない状態）。

VBM自動回しは攻撃禁止対象にアクションを使用しません。また、「アクション調整」で「手動入力アクションに独自の先行入力を使用」が有効なら、手動使用も防止します。

必要な場合は、アクションを素早く2回押すことで攻撃禁止対象にも使用できます。"
BMR,BMR Settings,Tooltip,Source/Tooltip,Should be <repo root>/BossModReborn/Pathfinding/ObstacleMaps/maplist.json,<repo root>/BossModReborn/Pathfinding/ObstacleMaps/maplist.json を指定してください。
BMR,BMR Settings,Tooltip,Source/Tooltip,slidecast,滑り撃ち
BMR,BMR Settings,Tooltip,Source/Tooltip,This feature requires Settings -> Action Tweaks -> Smart Character Orientation to be enabled.,この機能を使うには「設定 → アクション調整 → スマートキャラクター方向制御」を有効にする必要があります。
BMR,BMR Settings,Tooltip,Source/Tooltip,Time in seconds out of combat until AFK mode enables. Any movement will reset timer or disable AFK mode if already active.,非戦闘状態からAFKモードになるまでの秒数です。移動するとタイマーがリセットされ、AFK中なら解除されます。
BMR,BMR Settings,Tooltip,Source/Tooltip,"WARNING: This feature is very experimental and most likely will contain bugs or unintended behavior.
To enable this feature in its current state, you must activate 'Work-in-Progress' maturity modules in the `Full Duty Automation` tab.","警告：この機能は非常に実験的で、不具合や意図しない動作が発生する可能性が高いです。
現在この機能を有効にするには、「コンテンツ完全自動化」タブで成熟度「開発中」のモジュールを有効にする必要があります。"
BMR,BMR Settings,Tooltip,Source/Tooltip,"West/East stretch tethers without crossing is typically used on EU/NA partyfinder, the other option is usually used by JP",西／東へ線を伸ばして交差させない方式は主にEU/NAのPT募集で使われ、もう一方の方式は主に日本で使われます。
BMR,BMR Settings,Tooltip,Source/Tooltip,Will not work unless party roles are configured,PTロールが設定されていないと動作しません。
BMR,Boss modules and radar,Boss modules,Checkbox/Source,Allow modules to automatically use actions,モジュールによるアクション自動使用を許可
BMR,Boss modules and radar,Boss modules,Source/BossModuleConfig/Tooltip,Example: modules can automatically use anti-knockback abilities before a knockback happens,例：ノックバック発生前にノックバック無効アクションを自動使用できます。
BMR,Boss modules and radar,Boss modules,Text/Source,Minimal maturity for the module to be loaded,読み込むモジュールの最低成熟度
BMR,Boss modules and radar,Boss modules,Button/Source,Recenter Window,ウィンドウを中央へ戻す
BMR,Boss modules and radar,Boss modules,Checkbox/Source,Show testing radar and hint window,テスト用レーダー／ヒントウィンドウを表示
BMR,Boss modules and radar,Boss modules,Text/Source/Tooltip,"Some modules will have the ""WIP"" status and will not automatically load unless you change this",一部のモジュールは「WIP」状態で、この設定を変更しない限り自動では読み込まれません。
BMR,Boss modules and radar,Boss modules,Source/BossModuleConfig/Tooltip,Useful for configuring your radar and hint windows without being inside of a boss encounter,ボス戦中でなくても、レーダーやヒントウィンドウの設定確認に利用できます。
BMR,Boss modules and radar,Hints,Checkbox/Source,Make separate hints window transparent,分離したヒントウィンドウを透明化
BMR,Boss modules and radar,Hints,Source/BossModuleConfig/Tooltip,"Separates the radar window from the hints window, allowing you to reposition the hints window",レーダーとヒントを別ウィンドウに分離し、ヒントウィンドウだけを好きな位置へ移動できるようにします。
BMR,Boss modules and radar,Hints,Checkbox/Source,Show mechanic sequence and timer hints,ギミック順序とタイマーのヒントを表示
BMR,Boss modules and radar,Hints,Checkbox/Source,Show player hints and warnings,プレイヤー向けヒント／警告を表示
BMR,Boss modules and radar,Hints,Checkbox/Source,Show raidwide hints,全体攻撃のヒントを表示
BMR,Boss modules and radar,Hints,Checkbox/Source,Show text hints in separate window,テキストヒントを別ウィンドウに表示
BMR,Boss modules and radar,Misc,Source/BossModuleConfig,Maximum load distance,最大読み込み距離
BMR,Boss modules and radar,Misc,Source/BossModuleConfig/Tooltip,Maximum load distance in yalms,最大読み込み距離（ヤルム）です。
BMR,Boss modules and radar,Misc,Source/BossModuleConfig/Tooltip,"Not used very much, but can show you arrows in the game world to indicate where to move for certain mechanics",使用される場面は多くありませんが、一部ギミックで移動先を示す矢印をゲーム画面上に表示します。
BMR,Boss modules and radar,Misc,Checkbox/Source,Show melee range indicator,近接攻撃範囲を表示
BMR,Boss modules and radar,Misc,Checkbox/Source,Show movement hints in world,ゲーム画面上に移動ヒントを表示
BMR,Boss modules and radar,Radar,Source/BossModuleConfig,Actor triangle scale factor,キャラクター三角形の表示倍率
BMR,Boss modules and radar,Radar,Checkbox/Source,Add opaque background to the arena in the radar,レーダー内アリーナに不透明背景を追加
BMR,Boss modules and radar,Radar,Checkbox/Source,Always show all alive party members,生存中のPTメンバーを常に全員表示
BMR,Boss modules and radar,Radar,Checkbox/Source,Always show focus targeted party member,フォーカスターゲット中のPTメンバーを常に表示
BMR,Boss modules and radar,Radar,Source/BossModuleConfig,Cardinal direction font size,方角名の文字サイズ
BMR,Boss modules and radar,Radar,Checkbox/Source,Change arena border color if player is at risk,プレイヤーが危険な場合にアリーナ境界色を変更
BMR,Boss modules and radar,Radar,Source/BossModuleConfig/Tooltip,Changes the white border to red when you are standing somewhere you are likely to be hit by a mechanic,ギミックに被弾しそうな位置にいる場合、白いアリーナ境界線を赤色へ変更します。
BMR,Boss modules and radar,Radar,Checkbox/Source,Enable radar,レーダーを有効化
BMR,Boss modules and radar,Radar,Source/BossModuleConfig,Give radar extra space for rotations,回転用にレーダー周囲へ余白を追加
BMR,Boss modules and radar,Radar,Source/BossModuleConfig/Tooltip,Globally scales the outline thickness of radar elements,レーダー内の各要素の輪郭線の太さをまとめて調整します。
BMR,Boss modules and radar,Radar,Source/BossModuleConfig/Tooltip,"If you are using the above setting, you can give the radar extra space on the sides before the edges are clipped in order to account for rotating your camera during an encounter or to give the cardinal directions space.",上の設定を使用している場合、戦闘中のカメラ回転や方角表示のために、レーダー左右へ追加の余白を確保できます。
BMR,Boss modules and radar,Radar,Checkbox/Source,Lock radar and hint window movement and mouse interaction,レーダー／ヒントウィンドウの移動とマウス操作をロック
BMR,Boss modules and radar,Radar,Source/BossModuleConfig,Radar arena scale factor,レーダー内アリーナの拡大率
BMR,Boss modules and radar,Radar,Source/BossModuleConfig,Radar element thickness scale factor,レーダー要素の線幅倍率
BMR,Boss modules and radar,Radar,Source/BossModuleConfig/Tooltip,Removes the black window around the radar; this will not work if you move the radar to a different monitor,レーダー周囲の黒いウィンドウ背景を除去します。レーダーを別モニターへ移動した場合は正しく動作しません。
BMR,Boss modules and radar,Radar,Checkbox/Source,Rotate map by 180° if rotating map is off,レーダー回転OFF時はマップを180°回転
BMR,Boss modules and radar,Radar,Checkbox/Source,Rotate radar to match camera orientation,カメラ方向に合わせてレーダーを回転
BMR,Boss modules and radar,Radar,Source/BossModuleConfig/Tooltip,Scale of the arena inside of the radar window,レーダーウィンドウ内に表示されるアリーナの大きさを調整します。
BMR,Boss modules and radar,Radar,Checkbox/Source,Show arena border in radar,レーダーにアリーナ境界を表示
BMR,Boss modules and radar,Radar,Checkbox/Source,Show cardinal direction names on radar,レーダーに方角名を表示
BMR,Boss modules and radar,Radar,Checkbox/Source,Show outlines and shadows on various radar markings,各種レーダー表示に輪郭線と影を表示
BMR,Boss modules and radar,Radar,Checkbox/Source,Show role-based colors on otherwise uncolored players in the radar,色指定のないプレイヤーをロール別の色で表示
BMR,Boss modules and radar,Radar,Checkbox/Source,"Show signs on radar ('attack', 'bind', 'ignore', and shape markers)",レーダーにマーカー（攻撃・バインド・禁止・図形）を表示
BMR,Boss modules and radar,Radar,Checkbox/Source,Show waymarks on radar,レーダーにフィールドマーカーを表示
BMR,Boss modules and radar,Radar,Checkbox/Source,Transparent radar window background,レーダーウィンドウ背景を透明化
BMR,Boss modules and radar,Radar,Source/BossModuleConfig,Waymark font size,フィールドマーカーの文字サイズ
BMR,Full duty automation,,Checkbox/Source,Draw waypoints in game world,ゲーム画面上にウェイポイントを表示
BMR,Full duty automation,,Checkbox/Source,Enable automatic execution of quest battles / solo duties,クエストバトル／ソロコンテンツの自動実行を有効化
BMR,Full duty automation,,Checkbox/Source,Lock zone module window movement and mouse interaction,ゾーンモジュールウィンドウの移動とマウス操作をロック
BMR,Full duty automation,,Checkbox/Source,Make zone module windows transparent,ゾーンモジュールウィンドウを透明化
BMR,Full duty automation,,Text/Source/Tooltip,Removes the black window around zone module windows; this will not work if you move the radar to a different monitor,ゾーンモジュールウィンドウ周囲の黒い背景を除去します。別モニターへ移動した場合は正しく動作しません。
BMR,Full duty automation,,Text/Source,Required maturity for zone modules to be loaded,ゾーンモジュールを読み込む最低成熟度
BMR,Full duty automation,,Checkbox/Source,"Use dash abilities for navigation (Smudge, Elusive Jump, etc)",移動にダッシュ系アクションを使用（Smudge、Elusive Jumpなど）
