Plugin,Menu,Section,Type,English,Japanese
RSR,Duty,Variant Dungeon,,Variant Dungeon,ヴァリアントダンジョン
RSR,AutoDuty,,,vnavmesh is installed and enabled,vnavmesh は導入済み・有効
RSR,UI,Windows,,Windows,ウィンドウ
RSR,Target,Configuration,Combo,"Cycle between first Auto, Manual, and Off",最初のAuto・Manual・Offを順に切替
RSR,Target,Configuration,Combo,"Cycle between each Auto, Manual, and Off",各Auto・Manual・Offを順に切替
RSR,Target,Configuration,Combo,Cycle between Auto and Off,AutoとOffを切替
RSR,Target,Configuration,Combo,Cycle between Manual and Off,ManualとOffを切替
RSR,Target,Configuration,Combo,Cycle between Manual and Auto,ManualとAutoを切替
RSR,Target,Configuration,Combo,All targets that are in range for any abilities (Tanks/Autoduty),射程内の全敵を対象（タンク／AutoDuty）
RSR,Target,Configuration,Combo,Previously engaged targets (Non-Tanks),交戦済みの敵のみ（非タンク）
RSR,Target,Configuration,Combo,"All targets when solo in duty (includes Occult Crescent), or previously engaged.",コンテンツ内ソロ時は全敵、それ以外は交戦済みのみ
RSR,Target,Configuration,Combo,"All targets when solo, or previously engaged.",ソロ時は全敵、PT時は交戦済みのみ
RSR,Target,Configuration,Combo,"Solo Deep Dungeons: if solo, out of combat pull the nearest single enemy; in combat only previously engaged.",DDソロ：非戦闘時は最寄り1体、戦闘中は交戦済みのみ
RSR,Auto,Auto Switch,,Activate auto mode when countdown starts,カウントダウン開始時に自動モードを有効化
RSR,,,,AI slop clone of RSR,RSRの粗悪なAI複製版
RSR,,,,Auto rotation and targetting conflicts,自動ローテーション／ターゲット選択の競合
RSR,,,,Auto turn off RSR when combat is over for more than:,戦闘終了後、次の時間を超えたらRSRを自動停止：
RSR,,,,Auto-use oGCD abilities,oGCDアビリティを自動使用
RSR,,,,Automatic Healing Thresholds,自動回復しきい値
RSR,,,,Automatically turn off combat state during cutscenes.,カットシーン中は戦闘状態を自動でOFFにする
RSR,,,,Automatically turn off combat state when a duty (instance) ends.,コンテンツ終了時に戦闘状態を自動でOFFにする
RSR,,,,Automatically turn off combat state when moving between different areas.,エリア移動時に戦闘状態を自動でOFFにする
RSR,,,,Automatically turn off combat state when you change your job/class.,ジョブ／クラス変更時に戦闘状態を自動でOFFにする
RSR,,,,Automatically turn off combat state when your character dies.,キャラクター死亡時に戦闘状態を自動でOFFにする
RSR,,,,Automatically use HP Potions,HPポーションを自動使用
RSR,,,,Automatically use MP Potions,MPポーションを自動使用
RSR,,,,Automatically use Phoenix Down,フェニックスの尾を自動使用
RSR,,,,Broken,動作不可
RSR,,,,Color disabled actions on hotbars,無効化したアクションをホットバー上で色分け
RSR,,,,Crash,クラッシュ
RSR,,,,Disable hostile actions if something is casting an action on the Gaze/Stop list (EXPERIMENTAL),敵が視線／停止リストのアクションを詠唱中は攻撃アクションを無効化（実験的）
RSR,,,,Display the plugin's current status in the server information bar.,サーバー情報バーにプラグインの現在状態を表示
RSR,,,,Displays rotating tips in the main panel; updates every 7 seconds.,メインパネルにヒントを順番に表示（7秒ごとに更新）
RSR,,,,Dynamically adjusts cooldown and animation locks to ensure queued actions resolve immediately regardless of framerate limitations,フレームレートの影響を受けず予約アクションが即時処理されるよう、クールダウンとアニメーションロックを動的調整
RSR,,,,Enable Action Tracer (ONLY toggle this at dev request),アクショントレーサーを有効化（開発者から指示された場合のみ）
RSR,,,,Enable to allow the plugin to use HP potions automatically.,HPポーションの自動使用を許可
RSR,,,,Enable to allow the plugin to use MP potions automatically.,MPポーションの自動使用を許可
RSR,,,,Enable to allow the plugin to use Phoenix Down item. (Experimental feature),フェニックスの尾の自動使用を許可（実験的機能）
RSR,,,,Enable to automatically use anti-knockback abilities when needed based on anti-knockback action list in List menu.,リストメニューのノックバック対策一覧に基づき、必要時にノックバック無効アビリティを自動使用
RSR,,,,"Enemy parts, such as Titan's Heart, will be prioritized as targets.",タイタンの心核など、敵の部位をターゲットとして優先します
RSR,,,,"Experimental, includes Chaotic.",実験的機能（滅も含む）
RSR,,,,Experimental.,実験的機能
RSR,,,,"Full: Use all available AoE actions.
Cleave: Use only single-target AoE actions.
Off: Do not use any AoE actions.","フル：使用可能な範囲攻撃をすべて使用
クレーブ：単体対象型の範囲攻撃のみ使用
OFF：範囲攻撃を使用しない"
RSR,,,,Heal party members with GCD if there is nothing to do in combat.,戦闘中に他にすることがない場合、GCD回復でPTメンバーを回復
RSR,,,,"I understand that Auto On settings will turn RSRs autorotation on, automatically.",Auto On設定によってRSRの自動ローテーションが自動的にONになることを理解しました
RSR,,,,"If a mob is weak to a specific aspect, only use actions of that aspect.",敵に特定属性の弱点がある場合、その属性のアクションのみ使用
RSR,,,,"If the selection mode is based on character facing, i.e., targets within the character's viewpoint are moveable targets.
If the selection mode is screen-centered, i.e., targets within a sector drawn upward from the character's point are movable targets.
Degree","選択モードがキャラクターの向き基準の場合、キャラクターの視野内にいる対象を移動対象として選択します。
画面中央基準の場合、キャラクター位置から画面上方向へ描かれる扇形範囲内の対象を移動対象として選択します。
角度"
RSR,,,,"If this is disabled, RSR will only use the game's built-in soft-targeting for allies for heals, shields, etc.",無効の場合、回復やバリアなど味方対象アクションではゲーム標準のソフトターゲットのみ使用します
RSR,,,,"If this is disabled, you will never use Swiftcast/Dualcast to raise players.",無効の場合、蘇生に迅速魔／連続魔を使用しません
RSR,,,,"If you have another healer on the team, their healing might put the target player(s) above the healing threshold and you'll waste MP. This interrupts the cast if it happens.",他のヒーラーの回復で対象HPがしきい値を上回りMPが無駄になる場合、詠唱を中断します
RSR,,,,Info Window's Background,情報ウィンドウの背景
RSR,,,,Intercept player input and queue it for RSR to execute the action. (PvE only),プレイヤー入力を横取りしてRSRの実行キューへ登録（PvEのみ）
RSR,,,,It is recommended to check this option if you are playing Raids or you can plan the heal and defense ability usage by yourself.,レイドをプレイする場合、または回復・防御アビリティを自分で計画できる場合は、この設定を有効にすることを推奨します
RSR,,,,Join this list!,このリストに参加する
RSR,,,,Lock movement when casting or performing certain actions.,詠唱中または特定アクション実行中の移動をロック
RSR,,,,May have issues with Auto rotation and targetting conflicts,自動ローテーションやターゲット選択と競合する場合があります
RSR,,,,May have issues with skill queueing settings,スキルキュー設定と競合する場合があります
RSR,,,,Never use any AoE action when this may attack mobs that are not hostile targets.,敵対対象ではない敵を巻き込む可能性がある場合、範囲攻撃を使用しない
RSR,,,,None,なし
RSR,,,,Open Config Folder,設定フォルダーを開く
RSR,,,,Percent,パーセント
RSR,,,,Prevents your character from moving while casting or using specific actions.,詠唱中または特定アクション使用中、キャラクターの移動を防止
RSR,,,,Prioritize A tier tomeliths in Shatter.,砕氷戦でAランクのトームリスを優先
RSR,,,,Prioritize B tier tomeliths in Shatter.,砕氷戦でBランクのトームリスを優先
RSR,,,,Remove extra framerate-induced cooldown delay,フレームレート由来の余分なクールダウン遅延を除去
RSR,,,,Remove extra lag-induced animation lock delay from instant casts (read tooltip!),即時発動アクションの通信遅延由来アニメーションロックを軽減（ツールチップ要確認）
RSR,,,,Seconds,秒
RSR,,,,Show a popup window with the changelog when the plugin updates.,プラグイン更新時に変更履歴をポップアップ表示
RSR,,,,Show a toast notification with the combat state when changed.,戦闘状態が変化した時にトースト通知を表示
RSR,,,,Show Action Timeline Window,アクションタイムラインウィンドウを表示
RSR,,,,Show Control Window,コントロールウィンドウを表示
RSR,,,,Show Cooldown Window,クールダウンウィンドウを表示
RSR,,,,Show Next Action Window,次アクションウィンドウを表示
RSR,,,,Show plugin status in DTR bar.,DTRバーにプラグイン状態を表示
RSR,,,,"Simply right clicking any action, setting, or toggle will pop up the macro associated with it.",アクション・設定・トグルを右クリックすると、対応するマクロを表示します
RSR,,,,Simulate the effect of pressing abilities,アビリティを押した時の効果をシミュレート
RSR,,,,Skill targetting conflicts,スキルのターゲット選択競合
RSR,,,,Skill Usage,スキル使用
RSR,,,,Special thanks to the 34 supporters (including those not listed here):,34名の支援者のみなさまに感謝します（ここに表示されていない方を含む）：
RSR,,,,Stop casting if the target dies.,対象が死亡したら詠唱を中断
RSR,,,,Targets with attack markers will be prioritized for actions.,攻撃マーカー付き対象をアクション対象として優先
RSR,,,,Targets with only 1 HP will be treated as invincible and ignored; for rare cases where target is invincible but is not given a status for it.,HPが1だけの対象を無敵扱いして無視します。無敵状態なのに専用ステータスが付かない特殊ケース向けです
RSR,,,,Targets with stop markers will not be attacked.,停止マーカー付き対象は攻撃しない
RSR,,,,Teaching mode,学習モード
RSR,,,,These commands can be used to open or change plugin settings directly from chat or macros.,これらのコマンドを使うと、チャットやマクロからプラグイン設定を直接開いたり変更できます
RSR,,,,This setting is only used if the rotation specifically supports automatic tincture usage.,ローテーション側が薬の自動使用に対応している場合のみ、この設定を使用します
RSR,,,,Tip: Special thanks to supporter: ????!,ヒント：支援者のみなさまに感謝！
RSR,,,,Use beneficial ground-targeted actions,味方への設置型アクションを使用
RSR,,,,"Use beneficial ground-targeted actions on party Tank if present, skipping other logic.",PTにタンクがいる場合、他の判定を飛ばしてタンクへ設置型支援アクションを使用
RSR,,,,"Use beneficial ground-targeted actions only on self, skipping other logic.",他の判定を飛ばして、自分にのみ設置型支援アクションを使用
RSR,,,,Use beneficial ground-targeted actions when moving.,移動中でも設置型支援アクションを使用
RSR,,,,Use defensive actions,防御アクションを使用
RSR,,,,Use healing abilities when playing a non-healer role.,非ヒーラーロールでも回復アビリティを使用
RSR,,,,"When enabled, actions you have disabled in RSR will be tinted on in-game hotbars.",有効にすると、RSRで無効化したアクションをゲーム内ホットバー上で色付き表示します
RSR,,,,"When in a Fate, only Fate targets are considered. When not in a Fate, Fate targets are ignored.",FATE中はFATE対象のみを候補にし、FATE外ではFATE対象を無視します
RSR,,,,Yalms,ヤルム
RSR,,,,Yes,はい
RSR,Extra,Others,RenderText,"Connects to OverlayPlugin's WebSocket server and reacts to cactbot broadcast messages (raidwide, tankbuster, knockback, downtime/untargetable).",OverlayPluginのWebSocketサーバーへ接続し、cactbotのブロードキャスト（全体攻撃、タンク強攻撃、ノックバック、攻撃不能時間など）に反応します
RSR,Duty,Savage,Text/RenderTextWrapped,O12S - Packet Filter logic.,O12S - パケットフィルター処理
RSR,Duty,Savage,Text/RenderTextWrapped,M8S - Wolf Pack/Stone Pack logic.,M8S - Wolf Pack／Stone Pack処理
RSR,Duty,Savage,Text/RenderTextWrapped,M9S - Only use cleave logic.,M9S - 範囲巻き込み攻撃のみ使用
RSR,Duty,Savage,Text/RenderTextWrapped,M9S - Cell Targeting logic.,M9S - Cellターゲット処理
RSR,Duty,Savage,Text/RenderTextWrapped,M9S - Ads Targeting logic.,M9S - 雑魚ターゲット処理
RSR,Duty,Savage,Text/RenderTextWrapped,M10S - Firesnaking/Watersnaking targeting logic.,M10S - Firesnaking／Watersnakingターゲット処理
RSR,Duty,,Selectable,Crucible of the Unbroken,不壊の坩堝
RSR,Duty,Extreme,,Cinder Drift Extreme - Pall Targeting logic.,極ルビーウェポン破壊作戦：Pall対象選択ロジック
RSR,Duty,Chaotic Alliance Raid,,Cloud of Darkness - Ads phase logic.,闇の世界：雑魚フェーズ処理
RSR,Duty,Variant Dungeon,,Custom logic to treat certain drakes as immune to kill them in a specific order for the purposes Variant path 12.,ヴァリアントルート12用：特定のドレイクを指定順で倒すため、一部を一時的に無敵扱いします。
RSR,Duty,Dungeon,,Dohn Mheg - Liars Lyre mechancic.,ドォーヌ・メグ：ライアーズ・ライア処理
RSR,Duty,Field Ops,,Enable tracking of elemental weaknesses for debug. This enables you to track weaknesses to report to dev. See Debug > Occult Crescent Weaknesses.,デバッグ用に属性弱点の追跡を有効化します。開発者への報告用に弱点を記録できます。デバッグ > Occult Crescent Weaknesses を参照。
RSR,Duty,Field Ops,,Forked Tower Blood - Dead Star logic.,フォークタワー：Blood - Dead Star処理
RSR,Duty,Field Ops,,Forked Tower Magic - First Boss Villian/Hero.,フォークタワー：Magic - 1ボス Villain/Hero処理
RSR,Duty,Ultimate,,Futures Rewritten (Ultimate) - Crystal Of Darkness logic.,絶もうひとつの未来：Crystal Of Darkness処理
RSR,Duty,Alliance Raid,,Jeuno: The First Walk - The Ark Angels logic.,ジュノ：ザ・ファーストウォーク：Ark Angels処理
RSR,Duty,Extreme,,Limitless Blue Extreme - Whaleback logic.,極ビスマルク討滅戦：Whaleback処理
RSR,Duty,Field Ops,,North Horn CE - Tiny Mage targetting logic.,North Horn CE：Tiny Mageターゲット処理
RSR,Duty,Deep Dungeon,,Pilgrim's Traverse - Eminent Grief logic.,Pilgrim's Traverse：Eminent Grief処理
RSR,Duty,The Masked Carnivale,,Prevent specific aspected actions from being used against mobs that are immune to that aspect.,その属性に耐性を持つ敵には、該当属性アクションを使用しません。
RSR,Duty,The Masked Carnivale,,Prevent specific Bind actions from being used against mobs that are immune to those effects.,バインド無効の敵には、対象のバインドアクションを使用しません。
RSR,Duty,The Masked Carnivale,,Prevent specific Blind actions from being used against mobs that are immune to those effects.,暗闇無効の敵には、対象の暗闇アクションを使用しません。
RSR,Duty,The Masked Carnivale,,Prevent specific Flat Damage/Death actions from being used against mobs that are immune to those effects.,固定ダメージ／即死無効の敵には、対象アクションを使用しません。
RSR,Duty,The Masked Carnivale,,Prevent specific Heavy actions from being used against mobs that are immune to those effects.,ヘヴィ無効の敵には、対象のヘヴィアクションを使用しません。
RSR,Duty,The Masked Carnivale,,Prevent specific Interrupt actions from being used against mobs that are immune to those effects.,中断無効の敵には、対象の中断アクションを使用しません。
RSR,Duty,The Masked Carnivale,,Prevent specific Paralysis actions from being used against mobs that are immune to those effects.,麻痺無効の敵には、対象の麻痺アクションを使用しません。
RSR,Duty,The Masked Carnivale,,Prevent specific Petrification actions from being used against mobs that are immune to those effects.,石化無効の敵には、対象の石化アクションを使用しません。
RSR,Duty,The Masked Carnivale,,Prevent specific Sleep actions from being used against mobs that are immune to those effects.,睡眠無効の敵には、対象の睡眠アクションを使用しません。
RSR,Duty,The Masked Carnivale,,Prevent specific Slow actions from being used against mobs that are immune to those effects.,スロウ無効の敵には、対象のスロウアクションを使用しません。
RSR,Duty,The Masked Carnivale,,Prevent specific Stun actions from being used against mobs that are immune to those effects.,スタン無効の敵には、対象のスタンアクションを使用しません。
RSR,Duty,Savage,,Prioritize Doornail or Flail based on role and distance to target.,ロールと対象までの距離に応じてDoornailまたはFlailを優先します。
RSR,Duty,Savage,,"Priotize Red Hot if you have firesnaking buff, and Deep Blue if you have watersnaking buff (also applies to Normal).",Firesnakingバフ中はRed Hot、Watersnakingバフ中はDeep Blueを優先します（ノーマルにも適用）。
RSR,Duty,Treasure Dungeon,,Priotizes limited time mobs in treasure dungeons to resolve extra loot mechanic.,宝物庫で制限時間付きの敵を優先し、追加報酬ギミックを処理します。
RSR,Duty,Treasure Dungeon,,Sets mobs with number plates as top priority in order from lowest to highest to resolve extra loot mechanic.,番号札付きの敵を小さい番号から最優先し、追加報酬ギミックを処理します。
RSR,Duty,Ultimate,,The Epic of Alexander (Ultimate) - Jagd Doll logic.,絶アレキサンダー討滅戦：Jagd Doll処理
RSR,Duty,Ultimate,,The Epic of Alexander (Ultimate) - True Heart logic.,絶アレキサンダー討滅戦：True Heart処理
RSR,Duty,Dungeon,,The Ghimlyt Dark - Colossus Rubricatus ad.,ギムリトダーク：Colossus Rubricatus雑魚処理
RSR,Duty,Alliance Raid,,The Labyrinth of the Ancients - Thanatos logic.,古代の民の迷宮：タナトス処理
RSR,Duty,Dungeon,,The Meso Terminal - Thanatos logic.,The Meso Terminal：タナトス処理
RSR,Duty,Ultimate,,The Omega Protocol (Ultimate) - Packet Filter logic.,絶オメガ検証戦：Packet Filter処理
RSR,Duty,Alliance Raid,,The Puppets' Bunker - Superior Flight Unit logic.,人形タチノ軍事基地：飛行ユニット処理
RSR,Duty,Variant Dungeon,,The Sil'dihn Subterrane - Drakefamily ads logic.,シラディハ水道：Drake系雑魚処理
RSR,Duty,Alliance Raid,,The Tower at Paradigm's Breach - Hansel and Gretel logic.,希望ノ砲台：「塔」：ヘンゼル＆グレーテル処理
RSR,Duty,Extreme,,The Unmaking Extreme - Shadow logic.,The Unmaking Extreme：Shadow処理
RSR,Duty,Alliance Raid,,The Void Ark - Irminsul and Sawtooth logic.,魔航船ヴォイドアーク：Irminsul／Sawtooth処理
RSR,Duty,Savage,,"This should clear up any targeting issues when a nail, the boss, and a flail are near each other at the same time.",釘・ボス・Flailが同時に近くにいる場合のターゲット問題を抑えます。
RSR,Duty,Alliance Raid,,Treat Alexander and/or Gordius Systems as immune if they have Perfect Defense.,Alexander／Gordius SystemsにPerfect Defenseが付いている場合は無敵扱いにします。
RSR,Duty,Extreme,,Treat Bismark Shell/Bismark Corona as immune if you don't have the Whaleback status,Whaleback状態でない場合、Bismarck Shell／Bismarck Coronaを無敵扱いにします。
RSR,Duty,Ultimate,,Treat bosses as immune if you don't have the corresponding status for it.,対応するステータスを持っていない場合、ボスを無敵扱いにします。
RSR,Duty,Savage,,Treat Cells as immune if you don't have the corresponding status for it.,対応するステータスを持っていない場合、Cellsを無敵扱いにします。
RSR,Duty,Chaotic Alliance Raid,,Treat Cloud of Darkness/Stygian as immune if you don't have corresponding buff.,対応するバフがない場合、Cloud of Darkness／Stygianを無敵扱いにします。
RSR,Duty,Dungeon,,Treat Colossus Rubricatus as immune while its casting scripted action which leads to its death.,Colossus Rubricatusが死亡につながる演出詠唱中は無敵扱いにします。
RSR,Duty,Ultimate,,Treat Crystal Of Darkness ad as immune.,Crystal Of Darknessの雑魚を無敵扱いにします。
RSR,Duty,Alliance Raid,,Treat each Ark Angel as immune if you don't have corresponding buff.,対応するバフがないArk Angelは無敵扱いにします。
RSR,Duty,Alliance Raid,,Treat each Hansel/Gretel as immune if you are at an angle that would cause you to take rebound damage from the shield mechanic.,盾ギミックの反射ダメージを受ける角度にいる場合、Hansel／Gretelを無敵扱いにします。
RSR,Duty,Alliance Raid,,Treat each Superior Flight Unit as immune if you don't have corresponding buff.,対応するバフがないSuperior Flight Unitは無敵扱いにします。
RSR,Duty,Deep Dungeon,,"Treat Eminent Grief as immune if you don't have Light Vengeance buff, and treat Devoured Eater as immune if you don't have Dark Vengeance buff.",Light Vengeanceがない場合はEminent Griefを、Dark Vengeanceがない場合はDevoured Eaterを無敵扱いにします。
RSR,Duty,Alliance Raid,,Treat Irminsul and Sawtooth as immune if you don't have corresponding buff.,対応するバフがない場合、Irminsul／Sawtoothを無敵扱いにします。
RSR,Duty,Ultimate,,Treat Jagd Doll ads as immune when HP is less than 25%.,Jagd DollのHPが25%未満なら無敵扱いにします。
RSR,Duty,Dungeon,,Treat Jailers in second boss fight as immune if you don't have corresponding buff.,2ボス戦で対応するバフがない場合、Jailerを無敵扱いにします。
RSR,Duty,Dungeon,,Treat Liars Lyre as immune if you don't have the Unfooled status.,Unfooled状態でない場合、Liars Lyreを無敵扱いにします。
RSR,Duty,Savage,,Treat OmegaM/OmegaF as immune if you have their corresponding Packet Filter status (also applies to Normal).,対応するPacket Filter状態があるOmega-M／Omega-Fを無敵扱いにします（ノーマルにも適用）。
RSR,Duty,Ultimate,,Treat OmegaM/OmegaF as immune if you have their corresponding Packet Filter status.,対応するPacket Filter状態があるOmega-M／Omega-Fを無敵扱いにします。
RSR,Duty,Extreme,,Treat Pall of Rage/Pall of Grief as immune if you don't have the corresponding status for it.,対応するステータスがない場合、Pall of Rage／Pall of Griefを無敵扱いにします。
RSR,Duty,Extreme,,Treat Shadow as immune if you don't have the corresponding status,対応するステータスがない場合、Shadowを無敵扱いにします。
RSR,Duty,Alliance Raid,,Treat Thanatos as immune if you don't have Astral Realignment buff.,Astral Realignmentバフがない場合、タナトスを無敵扱いにします。
RSR,Duty,Field Ops,,Treat the first boss of Forked Tower as immune if you don't have the corresponding status for it.,対応するステータスがない場合、Forked Towerの1ボスを無敵扱いにします。
RSR,Duty,Field Ops,,Treat Tiny Mage CE mobs as immune if you're more than 5 yalms away and they are not the farthest along their cast.,Tiny Mage CEの敵が5mより遠く、かつ詠唱進行が最も進んでいない場合は無敵扱いにします。
RSR,Duty,Field Ops,,Treat Triton/Nereid/Phobos as immune if you don't have the corresponding status for it.,対応するステータスがない場合、Triton／Nereid／Phobosを無敵扱いにします。
RSR,Duty,Ultimate,,Treat True Heart ad as immune.,True Heartの雑魚を無敵扱いにします。
RSR,Duty,Savage,,Treat Wolf of Wind/Wolf of Stone as immune if you don't have the corresponding status for it.,対応するステータスがない場合、Wolf of Wind／Wolf of Stoneを無敵扱いにします。
RSR,Duty,Alliance Raid,,Windurst: The Third Walk - Alexander Resurrected logic.,ウィンダス：ザ・サードウォーク：Alexander Resurrected処理
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation AntiKnockback,クリックでコマンドを実行: /rotation AntiKnockback
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation AntiKnockback,右クリックでコマンドをコピー: /rotation AntiKnockback
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation Auto,クリックでコマンドを実行: /rotation Auto
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation Auto,右クリックでコマンドをコピー: /rotation Auto
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation Burst,クリックでコマンドを実行: /rotation Burst
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation Burst,右クリックでコマンドをコピー: /rotation Burst
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation Cycle,クリックでコマンドを実行: /rotation Cycle
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation Cycle,右クリックでコマンドをコピー: /rotation Cycle
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation DefenseArea,クリックでコマンドを実行: /rotation DefenseArea
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation DefenseArea,右クリックでコマンドをコピー: /rotation DefenseArea
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation DefenseSingle,クリックでコマンドを実行: /rotation DefenseSingle
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation DefenseSingle,右クリックでコマンドをコピー: /rotation DefenseSingle
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation DispelStancePositional,クリックでコマンドを実行: /rotation DispelStancePositional
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation DispelStancePositional,右クリックでコマンドをコピー: /rotation DispelStancePositional
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation EndSpecial,クリックでコマンドを実行: /rotation EndSpecial
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation EndSpecial,右クリックでコマンドをコピー: /rotation EndSpecial
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation HealArea,クリックでコマンドを実行: /rotation HealArea
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation HealArea,右クリックでコマンドをコピー: /rotation HealArea
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation HealSingle,クリックでコマンドを実行: /rotation HealSingle
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation HealSingle,右クリックでコマンドをコピー: /rotation HealSingle
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation Manual,クリックでコマンドを実行: /rotation Manual
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation Manual,右クリックでコマンドをコピー: /rotation Manual
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation MoveBack,クリックでコマンドを実行: /rotation MoveBack
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation MoveBack,右クリックでコマンドをコピー: /rotation MoveBack
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation MoveForward,クリックでコマンドを実行: /rotation MoveForward
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation MoveForward,右クリックでコマンドをコピー: /rotation MoveForward
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation NextAction,クリックでコマンドを実行: /rotation NextAction
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation NextAction,右クリックでコマンドをコピー: /rotation NextAction
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation NoCasting,クリックでコマンドを実行: /rotation NoCasting
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation NoCasting,右クリックでコマンドをコピー: /rotation NoCasting
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation Off,クリックでコマンドを実行: /rotation Off
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation Off,右クリックでコマンドをコピー: /rotation Off
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation RaiseShirk,クリックでコマンドを実行: /rotation RaiseShirk
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation RaiseShirk,右クリックでコマンドをコピー: /rotation RaiseShirk
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation Speed,クリックでコマンドを実行: /rotation Speed
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation Speed,右クリックでコマンドをコピー: /rotation Speed
RSR,Main,State Macros,Text/RenderTextWrapped,Click to execute the command: /rotation TargetOnly,クリックでコマンドを実行: /rotation TargetOnly
RSR,Main,State Macros,Text/RenderTextWrapped,Right-click to copy the command: /rotation TargetOnly,右クリックでコマンドをコピー: /rotation TargetOnly
RSR,Main,Compatibility,Text/RenderTextWrapped,"Combat Reborn fork of Bossmod, may have issues with auto rotation and targetting conflicts, though mitigations exist",BossmodのCombat Rebornフォーク。自動ローテーションやターゲット選択が競合する場合がありますが、軽減策があります
RSR,Extra,Internal,Text/RenderTextWrapped,Configs/Backups location: C:\Users\USER\AppData\Roaming\XIVLauncher\pluginConfigs,設定／バックアップ保存先: C:\Users\USER\AppData\Roaming\XIVLauncher\pluginConfigs
RSR,Extra,Others,RenderText,Controls how much party members' HP must differ before using AoE healing instead of single-target heals. Lower values require party members to have more similar HP for AoE healing to trigger (more selective). Higher values allow AoE healing even when HP differences are larger (less selective). Adjust only if you want to fine-tune AoE heal behavior.,単体回復ではなく範囲回復を使う際に許容するPTメンバー間のHP差を調整します。低い値ほどHPが近い場合だけ範囲回復を使い、高い値ほどHP差が大きくても範囲回復を使います。範囲回復の判定を細かく調整したい場合のみ変更してください。
RSR,Extra,Others,RenderText,"Do NOT use with XivAlexander, BMR tweaks enabled, or NoClippy - this should automatically disable itself if they are detected, but double check first!",XivAlexander、BMR Tweaks有効時、NoClippyとは併用しないでください。検出時は自動的に無効化されるはずですが、念のため確認してください。
RSR,Main,Compatibility,Text/RenderTextWrapped,"Fork of XIV Combo Expanded, may have issues with auto rotation and targetting conflicts",XIV Combo Expandedのフォーク。自動ローテーションやターゲット選択が競合する場合があります
RSR,Main,Compatibility,Text/RenderTextWrapped,"Fork of XIV Combo, may have issues with auto rotation and targetting conflicts",XIV Comboのフォーク。自動ローテーションやターゲット選択が競合する場合があります
RSR,Main,Compatibility,Text/RenderTextWrapped,"Fork of XIVSlothCombo, may have issues with auto rotation and targetting conflicts",XIVSlothComboのフォーク。自動ローテーションやターゲット選択が競合する場合があります
RSR,Auto,Action Usage and Control,RenderText,Full: Use all available AoE actions.,Full：使用可能な範囲攻撃をすべて使用
RSR,Target,Configuration,RenderText,"If the selection mode is based on character facing, i.e., targets within the character's viewpoint are moveable targets.",選択モードがキャラクターの向き基準の場合、キャラクターの視野内にいる対象を移動可能なターゲットとして扱います。
