Plugin,Menu,Section,Type,English,Japanese
Beastmaster,Captured,,Text/RenderTextWrapped,"X:28.5, Y:24.3","X:28.5, Y:24.3"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:28.7, Y:19.3","X:28.7, Y:19.3"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:28.8, Y:36.7","X:28.8, Y:36.7"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:30.6, Y:24","X:30.6, Y:24"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:30.9, Y:18.2","X:30.9, Y:18.2"
Beastmaster,Captured,,Text/RenderTextWrapped,"X:31.2, Y:20.3","X:31.2, Y:20.3"
Beastmaster,Captured,,Text/RenderTextWrapped,[已完成],[完了]
Beastmaster,Captured,,Text/RenderTextWrapped,[最后一击],[さいごのいちげき]
Beastmaster,Captured,,Text/RenderTextWrapped,[未完成],[未完了]
Beastmaster,Captured,,Text/RenderTextWrapped,[释放],[はなつ]
Beastmaster,Captured,,Text/RenderTextWrapped,「六连踹」（单体），再使用,「シックスキック」（単体）を使ってから、続けて使用
Beastmaster,Captured,,BeginComboPreview,一号兽笛,壱の呼び笛
Beastmaster,Captured,,Checkbox/RenderText,万象流转（物理）,万象流転（物理）
Beastmaster,Captured,,Checkbox/RenderText,万象流转（魔法）,万象流転（魔法）
Beastmaster,Captured,,BeginComboPreview,三号兽笛,参の呼び笛
Beastmaster,Captured,,Text,不足为奇,不足为奇
Beastmaster,Captured,,Text/RenderTextWrapped,与魔兽心意相通  [已完成],与魔獣心意相通  [完了]
Beastmaster,Captured,,Text/RenderTextWrapped,东拉诺西亚,東ラノシア
Beastmaster,Captured,,Text/RenderTextWrapped,中拉诺西亚,中央ラノシア
Beastmaster,Captured,,Text/RenderTextWrapped,中萨纳兰,中央ザナラーン
Beastmaster,Captured,,Checkbox/RenderText,主动攻击,先制攻撃
Beastmaster,Captured,,Text/RenderTextWrapped,主手,主武器
Beastmaster,Captured,,BeginComboPreview,二号兽笛,弐の呼び笛
Beastmaster,Captured,,Text/RenderTextWrapped,仅在斗兽奇弈战斗中生效；自身血量低于阈值时按恢复药套装 → 4/3/2/1级恢复药 → 3/2/1级药粉 → 魔兽吸血药 → 吸血鬼之牙优先级使用奇弈恢复道具。吸血鬼之牙需要当前敌对目标，成功使用后间隔 2 秒。默认关闭。,闘獣練の戦闘中のみ有効です。自身のHPがしきい値を下回ると、回復薬セット → ランク4/3/2/1回復薬 → ランク3/2/1薬粉 → 魔獣吸血薬 → 吸血鬼の牙の順で回復アイテムを使用します。吸血鬼の牙には敵ターゲットが必要で、使用成功後は2秒の間隔を置きます。初期設定はOFFです。
Beastmaster,Captured,,Text/RenderTextWrapped,仅对当前手动选择的敌对目标生效；无捕获状态时优先捕获，再执行 1→2→3 连击。,仅对現在手动选择的敌对対象生效；无捕獲状态时优先捕獲，再执行 1→2→3 连击。
Beastmaster,Captured,,Text,令当前召唤兽对目标使用对应的释放技能；实际技能会根据当前召唤兽调整。,現在召喚中の魔獣に、対象へ対応する「はなつ」を使用させます。実際に使用するアクションは現在の魔獣に応じて自動調整されます。
Beastmaster,Captured,,Text/RenderTextWrapped,以太之光耳坠,以太之光耳坠
Beastmaster,Captured,,Text/RenderTextWrapped,任务页只显示未完成的驯兽师任务。,クエスト页只表示未完了的魔獣使いクエスト。
Beastmaster,Captured,,Text/RenderTextWrapped,优先级：技能序列 → 恢复药 → 规则模式 → 协作二段 → 释放 → 最后一击 → 鼓劲 → 声援 → 万象流转 → 协作一段 → 安全盾牌 → 捕获 → 基础技能,優先度：スキルシーケンス → 回復アイテム → ルールモード → 協力技2段目 → はなつ → さいごのいちげき → きあい → おうえん → 万象流転 → 協力技1段目 → 防御用シールド → 捕獲 → 基本スキル
Beastmaster,Captured,,BeginComboLabel/RenderText,位置 01##party-member-0,位置 01##party-member-0
Beastmaster,Captured,,BeginComboLabel/RenderText,位置 02##party-member-1,位置 02##party-member-1
Beastmaster,Captured,,BeginComboLabel/RenderText,位置 03##party-member-2,位置03##party-member-2
Beastmaster,Captured,,BeginComboLabel/RenderText,位置 04##party-member-3,位置04##party-member-3
Beastmaster,Captured,,BeginComboLabel/RenderText,位置 05##party-member-4,位置05##party-member-4
Beastmaster,Captured,,BeginComboLabel/RenderText,位置 06##party-member-5,位置06##party-member-5
Beastmaster,Captured,,BeginComboLabel/RenderText,位置 07##party-member-6,位置07##party-member-6
Beastmaster,Captured,,BeginComboLabel/RenderText,位置 08##party-member-7,位置08##party-member-7
Beastmaster,Captured,,BeginComboLabel/RenderText,位置 09##party-member-8,位置09##party-member-8
Beastmaster,Captured,,BeginComboLabel/RenderText,位置 10##party-member-9,位置10##party-member-9
Beastmaster,Captured,,Checkbox/RenderText,低血量自动使用恢复药,低HP時に回復アイテムを自動使用
Beastmaster,Captured,,Checkbox/RenderText,使用 GetAdjustedActionId,GetAdjustedActionId を使用
Beastmaster,Captured,,Text/RenderTextWrapped,依赖插件,必要プラグイン
Beastmaster,Captured,,CollapsingHeaderPtr,倒计时步骤##sequence-倒计时,倒计时步骤##sequence-倒计时
Beastmaster,Captured,,BeginComboPreview,借用,かりる
Beastmaster,Captured,,Checkbox/RenderText,借用##AutoBorrowEnabled,かりる##AutoBorrowEnabled
Beastmaster,Captured,,Button,停止导航##catalog-stop-navigation,停止ナビ##catalog-stop-navigation
Beastmaster,Captured,,Text/RenderTextWrapped,允许 vnavmesh 使用飞行路径。,vnavmesh の飛行経路を使用します。
Beastmaster,Captured,,Text/RenderTextWrapped,先做主线，拿到补正装备以后刷级会轻松很多！！！,まずメインクエストを進めて補正装備を入手すると、レベル上げがかなり楽になります！
Beastmaster,Captured,,Text,全盘综合,総合評価
Beastmaster,Captured,,Text/RenderTextWrapped,关键词查询,キーワード検索
Beastmaster,Captured,,Text/RenderTextWrapped,关闭后，未进战时不攻击、捕获或使用斗兽塔技能,OFFにすると、非戦闘時は攻撃・捕獲・闘獣練用スキルを使用しません。
Beastmaster,Captured,,Text/RenderTextWrapped,兵装库 有 (1),アーマリーチェスト あり (1)
Beastmaster,Captured,,Text/RenderTextWrapped,兽主手斧,獣使い専用斧
Beastmaster,Captured,,Text/RenderTextWrapped,兽主青铜重盾,獣使い専用盾
Beastmaster,Captured,,Checkbox/RenderText,兽灵协作（蓝豆）,獣霊協力（青）
Beastmaster,Captured,,Text/RenderTextWrapped,凛冽洞天披雪大冰壁,氷結潜窟 スノークローク大氷壁
Beastmaster,Captured,,Text/RenderTextWrapped,出奇制胜,奇策で勝利
Beastmaster,Captured,,Button,分享,共有
Beastmaster,Captured,,Text/RenderTextWrapped,初始,初始
Beastmaster,Captured,,Text/RenderTextWrapped,初始自带,初始自带
Beastmaster,Captured,,Text/RenderTextWrapped,初学者戒指,初学者戒指
Beastmaster,Captured,,Button,删除规则,ルール削除
Beastmaster,Captured,,Button,前往斗兽塔##section-arena-navigation,前往斗兽塔##section-arena-navigation
Beastmaster,Captured,,Text,前置任务：同門対決、第二盤,前置クエスト：同門対決、第二盤
Beastmaster,Captured,,Text/RenderTextWrapped,副手,副武器
Beastmaster,Captured,,Text/RenderTextWrapped,南萨纳兰,南ザナラーン
Beastmaster,Captured,,Text/RenderTextWrapped,只读显示当前驯兽师量谱状态；数据来自 JobGaugeManager.CurrentGauge。,只读表示現在獣使い量谱状态；数据来自 JobGaugeManager.CurrentGauge。
Beastmaster,Captured,,Text/RenderTextWrapped,可用,利用可能
Beastmaster,Captured,,Text/RenderTextWrapped,同地图路径规划与移动,同一マップ内の経路探索と移動
Beastmaster,Captured,,Text/RenderTextWrapped,同步完成：已完成 7/44，更新 7 项。,同期完了：已完了 7/44，更新 7 项。
Beastmaster,Captured,,Text/RenderTextWrapped,同门较量  [已完成],同门较量  [完了]
Beastmaster,Captured,,Text/RenderTextWrapped,向师姐学习哥布！  [已完成],向师姐学习哥布！  [完了]
Beastmaster,Captured,,Checkbox/RenderText,启用技能序列,スキルシーケンスを有効化
Beastmaster,Captured,,Checkbox/RenderText,启用自动输出诊断##AutoOutputDiagnosticsEnabled,自動戦闘診断を有効化##AutoOutputDiagnosticsEnabled
Beastmaster,Captured,,BeginComboPreview,吸引注意 (46751),吸引注意 (46751)
Beastmaster,Captured,,Text/RenderTextWrapped,吸血 /,吸血 /
Beastmaster,Captured,,Text/RenderTextWrapped,呢绒包头巾,呢绒包头巾
Beastmaster,Captured,,Text/RenderTextWrapped,呢绒垮裤,呢绒垮裤
Beastmaster,Captured,,Text/RenderTextWrapped,呢绒衬衫,呢绒衬衫
Beastmaster,Captured,,Text/RenderTextWrapped,呪風 /,呪風 /
Beastmaster,Captured,,Text/RenderTextWrapped,在聊天栏显示导航开始和失败信息。,チャットへナビ開始・失敗情報を表示します。
Beastmaster,Captured,,BeginComboPreview,声援,おうえん
Beastmaster,Captured,,Checkbox/RenderText,声援##AutoCheerEnabled,おうえん##AutoCheerEnabled
Beastmaster,Captured,,Button,复制所选战斗日志,選択した戦闘ログをコピー
Beastmaster,Captured,,Button,复制规则,ルール複製
Beastmaster,Captured,,Text/RenderTextWrapped,头部,頭
Beastmaster,Captured,,Text/RenderTextWrapped,奇盘上的战斗  [已完成],奇盘上的戦闘  [完了]
Beastmaster,Captured,,Text/RenderTextWrapped,奇盘上的王者：高段第二盘  [未接取],奇盘上的王者：高段第二盘  [未受注]
Beastmaster,Captured,,Text,奇高一着,奇高一着
Beastmaster,Captured,,Button,导入,インポート
Beastmaster,Captured,,Button,导航到任务目标##target-71026,ナビ到クエスト対象##target-71026
Beastmaster,Captured,,Button,导航到任务目标##target-71027,ナビ到クエスト対象##target-71027
Beastmaster,Captured,,Button,导航到任务目标##target-71028,ナビ到クエスト対象##target-71028
Beastmaster,Captured,,Button,导航到任务目标##target-71029,ナビ到クエスト対象##target-71029
Beastmaster,Captured,,Button,导航到任务目标##target-71030,ナビ到クエスト対象##target-71030
Beastmaster,Captured,,Button,导航到任务目标##target-71031,ナビ到クエスト対象##target-71031
Beastmaster,Captured,,Button,导航到任务目标##target-71032,ナビ到クエスト対象##target-71032
Beastmaster,Captured,,Button,导航到任务目标##target-71033,ナビ到クエスト対象##target-71033
Beastmaster,Captured,,Button,导航到任务目标##target-71034,ナビ到クエスト対象##target-71034
Beastmaster,Captured,,Button,导航到任务目标##target-71035,ナビ到クエスト対象##target-71035
Beastmaster,Captured,,Button,导航到任务目标##target-71036,ナビ到クエスト対象##target-71036
Beastmaster,Captured,,Button,导航到任务目标##target-71037,ナビ到クエスト対象##target-71037
Beastmaster,Captured,,Button,导航到任务目标##target-71045,ナビ到クエスト対象##target-71045
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71026,ナビ到開始 NPC##issuer-71026
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71027,ナビ到開始 NPC##issuer-71027
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71028,ナビ到開始 NPC##issuer-71028
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71029,ナビ到開始 NPC##issuer-71029
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71030,ナビ到開始 NPC##issuer-71030
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71031,ナビ到開始 NPC##issuer-71031
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71032,ナビ到開始 NPC##issuer-71032
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71033,ナビ到開始 NPC##issuer-71033
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71034,ナビ到開始 NPC##issuer-71034
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71035,ナビ到開始 NPC##issuer-71035
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71036,ナビ到開始 NPC##issuer-71036
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71037,ナビ到開始 NPC##issuer-71037
Beastmaster,Captured,,Button,导航到开始 NPC##issuer-71045,ナビ到開始 NPC##issuer-71045
Beastmaster,Captured,,Text/RenderTextWrapped,导航设置,ナビゲーション設定
Beastmaster,Captured,,Text/RenderTextWrapped,封锁坑道铜铃铜山,封鎖坑道 カッパーベル銅山
Beastmaster,Captured,,Text/RenderTextWrapped,将悬浮窗高级技能按钮排列为三列。默认关闭。,オーバーレイの上位スキルボタンを3列で表示します。初期設定はOFFです。
Beastmaster,Captured,,Text/RenderTextWrapped,将驯兽之路登峰造极  [未接取],将驯兽之路登峰造极  [未受注]
Beastmaster,Captured,,Text/RenderTextWrapped,尝试捕获开启时，无视目标捕获BUFF，但仍受血量阈值限制,通常捕獲が有効な場合でも、捕獲BUFFを無視します。ただしHPしきい値は適用されます。
Beastmaster,Captured,,Text/RenderTextWrapped,巴哈姆特大迷宫入侵之章1,大迷宮バハムート：侵攻編1
Beastmaster,Captured,,Text/RenderTextWrapped,常用设置,基本設定
Beastmaster,Captured,,Button,应用编队,編成を適用
Beastmaster,Captured,,Text/RenderTextWrapped,开启后可在悬浮窗中切换“尝试捕获”，右键悬浮窗可打开设置。,ONにすると可在オーバーレイ中切换“尝试捕獲”，右键オーバーレイ可打开設定。
Beastmaster,Captured,,Text/RenderTextWrapped,开启后，仅当当前魔兽的释放技能不可用时，才会使用最后一击；不要求开启自动释放。,ONにすると、現在の魔獣の「はなつ」が使用できない場合にのみ「さいごのいちげき」を使用します。「はなつ」の自動使用をONにする必要はありません。
Beastmaster,Captured,,Button,开始奇弈点击捕获##StartCapture,闘獣開始後にクリック捕獲##StartCapture
Beastmaster,Captured,,Text/RenderTextWrapped,开战前先切 3 笛准备壳蟹的借用；水栖波尽量打在易伤 Buff 内，也可驱散敌方增益。,開戦前に参の呼び笛へ切り替え、シェルクラブ種の「かりる」を準備します。「クエリングウェーブ」は耐性低下中に合わせ、敵の強化解除にも使えます。
Beastmaster,Captured,,Text/RenderTextWrapped,开战前先切 3 笛准备碧企鹅的借用；陆蟹无需等待完整连携。,開戦前に参の呼び笛へ切り替え、アプカル種の「かりる」を準備します。メガロクラブ種はコンボ完走を待たずに切り替えて構いません。
Beastmaster,Captured,,Checkbox/RenderText,强制捕获,強制捕獲
Beastmaster,Captured,,Text/RenderTextWrapped,当前任务序列的目标坐标尚未采集。 ,現在のクエスト的対象坐标尚未采集。 
Beastmaster,Captured,,BeginComboLabel/RenderText,当前序列##settings-sequence-selector,現在シーケンス##settings-sequence-selector
Beastmaster,Captured,,Text/RenderTextWrapped,当前序列：虫队模版序列,現在のシーケンス：虫队模版シーケンス
Beastmaster,Captured,,Text/RenderTextWrapped,当前模式,現在のモード
Beastmaster,Captured,,Text/RenderTextWrapped,当前职业不是驯兽师,現在のジョブは獣使いではありません
Beastmaster,Captured,,Text/RenderTextWrapped,当前角色：Mico Reed@Yojimbo,現在のキャラクター：Mico Reed@Yojimbo
Beastmaster,Captured,,Text/RenderTextWrapped,当前量谱,現在のジョブゲージ
Beastmaster,Captured,,Checkbox/RenderText,御兽协作（黄豆）,御獣協力（黄）
Beastmaster,Captured,,Button,快捷指令##section-commands,コマンド##section-commands
Beastmaster,Captured,,Checkbox/RenderText,悬浮窗三列模式##OverlayThreeColumnMode,オーバーレイ3列表示##OverlayThreeColumnMode
Beastmaster,Captured,,Text/RenderTextWrapped,戒指 1,指輪1
Beastmaster,Captured,,Text/RenderTextWrapped,戒指 2,指輪2
Beastmaster,Captured,,Text/RenderTextWrapped,所有诊断模块的状态或原因发生变化时输出一次汇总，并记录到战斗日志。,各診断モジュールの状態または理由が変化した時に一度だけ概要を出力し、戦闘ログにも記録します。
Beastmaster,Captured,,Text/RenderTextWrapped,手部,手
Beastmaster,Captured,,Text/RenderTextWrapped,手镯,腕輪
Beastmaster,Captured,,Button,打开 Bilibili 参考视频##recommended-combination-bilibili,Bilibili参考動画を開く##recommended-combination-bilibili
Beastmaster,Captured,,Button,扫描0号槽 ActionId 46959~46980##StartUseActionScan,スロット0のActionId 46959～46980をスキャン##StartUseActionScan
Beastmaster,Captured,,CollapsingHeaderPtr,技能序列##BeastmasterSequenceSettings,スキルシーケンス##BeastmasterSequenceSettings
Beastmaster,Captured,,Button,技能序列##section-sequences,スキルシーケンス##section-sequences
Beastmaster,Captured,,Text/RenderTextWrapped,技能状态,スキル状態
Beastmaster,Captured,,Text/RenderTextWrapped,投稿与来源,投稿・出典
Beastmaster,Captured,,Text/RenderTextWrapped,投稿来源：网友 大三元,投稿元：大三元さん
Beastmaster,Captured,,Text/RenderTextWrapped,拉诺西亚低地,低地ラノシア
Beastmaster,Captured,,Text/RenderTextWrapped,拉诺西亚外地,外地ラノシア
Beastmaster,Captured,,Checkbox/RenderText,捕获消息自动记录##AutoCompleteCatalogFromChat,捕獲メッセージを自動記録##AutoCompleteCatalogFromChat
Beastmaster,Captured,,RenderTextWrapped,捕获血量阈值,捕獲HPしきい値
Beastmaster,Captured,,Text,排名,排名
Beastmaster,Captured,,Button,推荐组合##section-combinations,おすすめ編成##section-combinations
Beastmaster,Captured,,Button,推荐装备##section-equipment,おすすめ装備##section-equipment
Beastmaster,Captured,,Text/RenderTextWrapped,推荐阵容：螳螂 + 胡蜂 + 库西,おすすめ編成：マンティス種 + ヴェスパ種 + クーシー種
Beastmaster,Captured,,Text/RenderTextWrapped,推荐阵容：螳螂 + 蜂鸟 + 胡蜂,おすすめ編成：マンティス種 + ハミングバード種 + ヴェスパ種
Beastmaster,Captured,,Text/RenderTextWrapped,摩杜纳,モードゥナ
Beastmaster,Captured,,Text/RenderTextWrapped,收到成功结识消息时自动标记图鉴完成。,捕獲成功メッセージを受信したら図鑑を自動で完了扱いにします。
Beastmaster,Captured,,Text/RenderTextWrapped,改良型加隆德强攻指环,改良型加隆德强攻指环
Beastmaster,Captured,,Text/RenderTextWrapped,斗兽争奇,闘獣練
Beastmaster,Captured,,Button,斗兽奇弈##section-party,闘獣盤##section-party
Beastmaster,Captured,,Checkbox/RenderText,显示导航日志##ShowNavigationLogs,ナビゲーションログを表示##ShowNavigationLogs
Beastmaster,Captured,,Text/RenderTextWrapped,显示悬浮窗中的原因、捕获状态、当前魔兽、量谱和高级技能候选等详细信息。默认关闭。,表示オーバーレイ中的原因、捕獲状态、現在魔獣、量谱和高级スキル候选等详细信息。初期設定はOFF。
Beastmaster,Captured,,Text/RenderTextWrapped,暂停时保留自动输出总开关，但不执行任何动作,一時停止中も自動戦闘のメインスイッチは維持しますが、動作は行いません。
Beastmaster,Captured,,Text/RenderTextWrapped,暂无战斗日志,戦闘ログなし
Beastmaster,Captured,,Text/RenderTextWrapped,最初的搭档  [已完成],最初的搭档  [完了]
Beastmaster,Captured,,BeginComboPreview,最后一击,さいごのいちげき
Beastmaster,Captured,,Checkbox/RenderText,最后一击 · 1 笛##AutoFinalStrikeWhistleOneEnabled,さいごのいちげき・壱の呼び笛##AutoFinalStrikeWhistleOneEnabled
Beastmaster,Captured,,Checkbox/RenderText,最后一击 · 2 笛##AutoFinalStrikeWhistleTwoEnabled,さいごのいちげき・弐の呼び笛##AutoFinalStrikeWhistleTwoEnabled
Beastmaster,Captured,,Checkbox/RenderText,最后一击 · 3 笛##AutoFinalStrikeWhistleThreeEnabled,さいごのいちげき・参の呼び笛##AutoFinalStrikeWhistleThreeEnabled
Beastmaster,Captured,,Checkbox/RenderText,最后一击 · 等待释放,さいごのいちげき・「はなつ」待ち
Beastmaster,Captured,,Text/RenderTextWrapped,最简单、最无脑的速刷阵容。核心难点是保证螳螂的增益技能不要落空。,最简单、最无脑的速刷阵容。核心难点是保证螳螂的增益スキル不要落空。
Beastmaster,Captured,,Text/RenderTextWrapped,未开启,OFF
Beastmaster,Captured,,Text/RenderTextWrapped,条件 1,条件1
Beastmaster,Captured,,Button,查询##DebugActionStatus,照会##DebugActionStatus
Beastmaster,Captured,,Button,查询##DebugSearch,検索##DebugSearch
Beastmaster,Captured,,Text/RenderTextWrapped,核心思路是由蝾螈和巨型陆蟹分别提供魔法易伤与水属性易伤，三号位壳蟹负责主要输出。,サラマンダー種で魔法被ダメージ上昇、メガロクラブ種で水属性耐性低下を入れ、参の呼び笛のシェルクラブ種を主力にする構成です。
Beastmaster,Captured,,BeginComboLabel/RenderText,检测类型##condition-0,判定種別##condition-0
Beastmaster,Captured,,Text/RenderTextWrapped,正在读取当前角色的成就完成情况…,正在読み込み現在角色的成就完了情况…
Beastmaster,Captured,,Text/RenderTextWrapped,武器,武器
Beastmaster,Captured,,Text/RenderTextWrapped,水晶塔古代人迷宫,クリスタルタワー：古代の民の迷宮
Beastmaster,Captured,,Text/RenderTextWrapped,水队 · 1、2层速刷变体,水編成・第1/2戦 高速周回バリエーション
Beastmaster,Captured,,Text/RenderTextWrapped,水队 · 参考阵容,水編成・参考パーティ
Beastmaster,Captured,,Text/RenderTextWrapped,水队参考视频：夜风,水編成 参考動画：夜風
Beastmaster,Captured,,Text/RenderTextWrapped,流沙迷宫樵鸣洞,流砂迷宮 カッターズクライ
Beastmaster,Captured,,Text/RenderTextWrapped,海德拉讨伐战,ハイドラ討伐戦
Beastmaster,Captured,,Button,添加规则,ルール追加
Beastmaster,Captured,,Button,清空战斗日志,戦闘ログを消去
Beastmaster,Captured,,Text/RenderTextWrapped,点击后使用系统浏览器打开,クリックすると既定のブラウザで開きます。
Beastmaster,Captured,,Text/RenderTextWrapped,点击导航时同步设置游戏地图 Flag。,移動開始時にゲーム内マップへFlagも設定します。
Beastmaster,Captured,,Text/RenderTextWrapped,点击按钮读取客户端资料。,ボタンを押してクライアントデータを読み込みます。
Beastmaster,Captured,,Text/RenderTextWrapped,牢不可破的牵绊  [未接取],牢不可破的牵绊  [未受注]
Beastmaster,Captured,,Text/RenderTextWrapped,状态：未启用,状態：無効
Beastmaster,Captured,,Text/RenderTextWrapped,猛者的试炼：高段第一盘  [未接取],猛者的试炼：高段第一盘  [未受注]
Beastmaster,Captured,,BeginComboPreview,百兽肤,ビーストスキン
Beastmaster,Captured,,Text,盘评价,盤面評価
Beastmaster,Captured,,Text/RenderTextWrapped,目标低于此血量时释放捕获,対象HPがこの値以下の時に捕獲を使用
Beastmaster,Captured,,Text/RenderTextWrapped,目标技能始终对当前手动目标释放；DataID 对象只负责触发。技能失败后回退 ACR。,アクションは常に現在手動で選択しているターゲットへ使用します。DataID対象は発動条件の判定にのみ使います。実行に失敗した場合は通常ACRへ戻ります。
Beastmaster,Captured,,Text/RenderTextWrapped,盾牌,盾
Beastmaster,Captured,,BeginComboPreview,盾牌冲击,シールドチャージ
Beastmaster,Captured,,BeginComboPreview,碎击斩,スマッシュ
Beastmaster,Captured,,BeginComboPreview,碎咬斧,アクスバイト
Beastmaster,Captured,,Text/RenderTextWrapped,第一盘 17500 · 第二盘 17500 · 第三盘 17500 · 高段第一盘 18750 · 高段第二盘 18500,第一盘 17500 · 第二盘 17500 · 第三盘 17500 · 高段第一盘 18750 · 高段第二盘 18500
Beastmaster,Captured,,Text/RenderTextWrapped,等待成就数据加载…,等待成就数据加载…
Beastmaster,Captured,,Text/RenderTextWrapped,编辑第 1 条规则,ルール1を編集
Beastmaster,Captured,,BeginComboLabel/RenderText,编队预设,編成プリセット
Beastmaster,Captured,,Text/RenderTextWrapped,耳饰,耳飾り
Beastmaster,Captured,,Text/RenderTextWrapped,职业证,ジョブクリスタル
Beastmaster,Captured,,Text/RenderTextWrapped,脚部,足
Beastmaster,Captured,,Text/RenderTextWrapped,腐坏遗迹无限城市街古迹,腐敗遺跡 古アムダプール市街
Beastmaster,Captured,,Text/RenderTextWrapped,腿部,脚
Beastmaster,Captured,,Checkbox/RenderText,自动兽笛,獣笛を自動使用
Beastmaster,Captured,,Button,自动输出##section-auto-output,自動戦闘##section-auto-output
Beastmaster,Captured,,CollapsingHeaderPtr,自动输出诊断##AutoOutputDiagnostics,自動戦闘診断##AutoOutputDiagnostics
Beastmaster,Captured,,Text/RenderTextWrapped,虫队 · 1、2层速刷,虫編成・第1/2戦 高速周回
Beastmaster,Captured,,Text/RenderTextWrapped,虫队 · 高1层速刷,虫編成・上級第1戦 高速周回
Beastmaster,Captured,,BeginComboPreview,虫队模版序列,虫編成テンプレート
Beastmaster,Captured,,Text/RenderTextWrapped,蝾螈 + 巨型陆蟹 + 壳蟹,蝾螈 + 巨型陆蟹 + 壳蟹
Beastmaster,Captured,,Text/RenderTextWrapped,蝾螈 + 巨型陆蟹 + 碧企鹅,蝾螈 + 巨型陆蟹 + 碧企鹅
Beastmaster,Captured,,BeginComboPreview,裂盾劈,シールドスプリッター
Beastmaster,Captured,,Text/RenderTextWrapped,西拉诺西亚,西ラノシア
Beastmaster,Captured,,Text/RenderTextWrapped,西萨纳兰,西ザナラーン
Beastmaster,Captured,,Button,规则模式##section-rules,ルールモード##section-rules
Beastmaster,Captured,,Text/RenderTextWrapped,规则模式未启用,ルールモードは無効です
Beastmaster,Captured,,Text/RenderTextWrapped,规则（3/100）,ルール（3/100）
Beastmaster,Captured,,Text,训练有素,训练有素
Beastmaster,Captured,,Checkbox/RenderText,设置地图标记##SetFlagOnNavigation,マップFlagを設定##SetFlagOnNavigation
Beastmaster,Captured,,Checkbox/RenderText,详细模式##ShowGaugeInOverlay,詳細表示##ShowGaugeInOverlay
Beastmaster,Captured,,Button,读取##DebugCurrentState,読み込み##DebugCurrentState
Beastmaster,Captured,,Button,读取##DebugProjectData,読み込み##DebugProjectData
Beastmaster,Captured,,Text,贪食无厌加特勒  [已完成],贪食无厌加特勒  [完了]
Beastmaster,Captured,,Text,赎罪的驯兽师  [已完成],赎罪的獣使い  [完了]
Beastmaster,Captured,,Text/RenderTextWrapped,跨地图传送,エリア間テレポ
Beastmaster,Captured,,Text/RenderTextWrapped,身体,胴
Beastmaster,Captured,,CollapsingHeaderPtr,进入战斗步骤##sequence-进入战斗,戦闘手順##sequence-进入战斗
Beastmaster,Captured,,Text/RenderTextWrapped,进行自爆。,进行自爆。
Beastmaster,Captured,,Text/RenderTextWrapped,逆转要害沙斯塔夏溶洞,逆襲要害 サスタシャ浸食洞
Beastmaster,Captured,,Text/RenderTextWrapped,选择资料类型后读取；读取结果会自动复制到剪贴板。,データ種別を選んで読み込みます。結果は自動でクリップボードへコピーされます。
Beastmaster,Captured,,Text/RenderTextWrapped,配置自动捕获和自动攻击行为。,自動捕獲と自動攻撃の動作を設定します。
Beastmaster,Captured,,BeginComboPreview/Checkbox/RenderText,释放,はなつ
Beastmaster,Captured,,Checkbox/RenderText,释放 · 1 笛##AutoReleaseWhistleOneEnabled,はなつ・壱の呼び笛##AutoReleaseWhistleOneEnabled
Beastmaster,Captured,,Checkbox/RenderText,释放 · 2 笛##AutoReleaseWhistleTwoEnabled,はなつ・弐の呼び笛##AutoReleaseWhistleTwoEnabled
Beastmaster,Captured,,Checkbox/RenderText,释放 · 3 笛##AutoReleaseWhistleThreeEnabled,はなつ・参の呼び笛##AutoReleaseWhistleThreeEnabled
Beastmaster,Captured,,Checkbox/RenderText,释放 · 只打BOSS,はなつ・BOSSのみ
Beastmaster,Captured,,Text/RenderTextWrapped,释放：硬質化,はなつ：硬質化
Beastmaster,Captured,,Text/RenderTextWrapped,防具,防具
Beastmaster,Captured,,Checkbox/RenderText,隐藏已完成任务##HideCompletedQuests,完了済みクエストを非表示##HideCompletedQuests
Beastmaster,Captured,,Text/RenderTextWrapped,露流派的驯兽术  [已完成],コルナゴ派の獣使い術  [完了]
Beastmaster,Captured,,Text/RenderTextWrapped,静态攻略，不接入自动输出,固定の攻略メモです。自動戦闘とは連動しません。
Beastmaster,Captured,,Text/RenderTextWrapped,项目资料,プロジェクト情報
Beastmaster,Captured,,Text/RenderTextWrapped,项链,首飾り
Beastmaster,Captured,,RenderText,预设名称,プリセット名
Beastmaster,Captured,,Text/RenderTextWrapped,预设成员：0/10,プリセットメンバー：0/10
Beastmaster,Captured,,BeginComboLabel/RenderText,预设栏位,プリセット枠
